NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.8381,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.1389,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,0,2.8381,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.3889,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,1.829633,1
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,1.3889,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.3889,1
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,1.3889,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.3889,1
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,1.3889,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.579633,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.3,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.579633,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.579633,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,2.34445,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.05,1
