iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,0.974614,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.974614,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,90,1.458736,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0.974614,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.069064,1
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,10,0.974614,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,10,0.974614,0
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,0.974614,0
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.295889,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,2.265904,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.184171,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.184171,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.184171,0
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2.113771,1
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90,1.184171,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,1.184171,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,1.371429,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.371429,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.145246,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.232554,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.102671,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.852414,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,1.852414,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.013771,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.269886,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.124871,1
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.746043,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,90,1.746043,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.898407,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.6222,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.6222,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.720657,1
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,1.720657,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.720657,1
