NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.971443,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,2.4689,1
0,0,1,0,1,0,0,0,0,1,0,1,1,8,8,2,2.96446,1
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,1.948167,1
0,1,1,0,0,0,1,0,0,0,0,0,0,44,8,0,1.3889,1
1,0,1,1,1,1,0,0,0,1,0,0,0,22,8,0,1.3889,1
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,2,1.3889,1
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,1,1.3889,1
0,0,1,1,0,0,0,0,0,0,1,0,0,22,8,0,1.3889,1
0,0,0,1,1,0,0,0,0,0,0,1,0,48,320,0,1.3889,1
1,0,0,0,1,0,0,0,0,0,0,1,1,8,8,1,2.7352,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,2.7352,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.4889,1
0,1,1,0,0,1,0,0,1,1,0,0,0,8,160,0,2.4889,1
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,2.4889,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.2278,1
1,0,0,0,1,0,0,0,0,1,0,1,1,8,8,2,2.2278,1
