iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,10,1.833333,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,0.633333,0
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,0.633333,0
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,90,1.7,1
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,90,1.425,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,10,0.4,0
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,0.4,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,90,1.5,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.46,1
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,90,0.4,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,90,2.314286,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.233333,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,2.08,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,10,1.6,1
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.15,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,10,0.95,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,1.8,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,1.65,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.94,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.328571,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,1.875,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.925,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.9,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.12,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,10,1.3,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.3,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.9,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.9,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.9,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.9,1
