NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,2.87112,1
1,0,0,1,0,1,1,0,0,1,0,1,0,8,160,0,2.511117,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.87112,1
1,1,1,0,0,1,1,0,0,1,0,1,0,44,320,0,1.466667,1
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,1.466667,1
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,0,2.1926,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,160,0,1.466667,1
0,1,0,0,0,0,1,0,0,1,0,0,0,22,160,0,1.466667,1
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,1.466667,1
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,1.466667,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,1.8889,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,1.8889,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,1.8889,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,1.8889,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.222233,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.222233,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.222233,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,2.222233,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,2.222233,1
