NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,2,2.917471,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,2.917471,1
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,2.205567,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,2.416675,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,2.64445,1
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,1.4111,1
1,1,0,0,0,0,0,0,1,1,0,0,0,48,8,0,1.4111,1
1,0,0,0,1,1,0,0,0,1,0,1,1,22,8,0,1.4111,1
0,0,1,1,0,0,0,0,1,0,0,1,0,44,8,1,1.4111,1
0,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,1.4111,1
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,0,2.3889,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,2.668533,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.43335,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,2.43335,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,320,0,2.1389,1
