encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.380952,1
1,1,0,0,0,1,0,1,0,0,0,0.933333,1
1,1,0,0,0,1,0,0,0,0,0,2.244417,1
0,0,0,0,0,1,0,0,1,0,0,2.408867,1
0,1,0,0,0,1,0,0,0,0,0,2.560305,1
1,1,0,0,1,0,0,0,0,0,1,2.083325,1
0,0,0,0,0,1,0,0,1,1,0,2.005558,1
0,1,0,0,1,0,0,1,1,0,1,2.195229,1
0,1,0,0,1,0,0,0,0,0,0,0.933333,1
0,0,0,0,1,0,0,0,0,0,0,0.933333,1
0,1,0,0,1,0,0,0,0,0,1,1.2778,1
0,0,0,0,0,1,0,0,0,1,0,2.244425,1
0,0,0,0,1,0,0,0,1,0,1,1.2778,1
0,0,0,0,1,0,0,0,1,0,0,1.511067,1
1,1,0,0,1,0,0,0,0,1,0,2.159233,1
0,0,0,0,0,1,0,0,0,0,0,2.055533,1
0,0,0,0,1,0,0,0,0,1,0,2.151833,1
1,0,0,0,1,0,0,0,1,0,1,1.5333,1
0,0,0,0,1,0,0,0,0,1,1,1.5333,1
