encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.553524,1
0,1,0,0,1,0,0,1,1,1,0,2.512644,1
0,0,0,0,0,1,0,1,0,1,0,0.937418,1
1,0,0,0,1,0,0,0,1,0,1,2.361778,1
0,1,0,0,1,0,0,0,1,0,1,2.522369,1
0,0,0,0,0,1,0,1,0,0,0,1.837418,1
1,1,0,0,1,0,0,0,0,1,0,2.09902,1
0,1,0,0,1,0,0,0,0,0,1,1.473732,1
0,1,0,0,1,0,0,1,1,0,1,2.123425,1
1,1,0,0,1,0,0,0,1,0,1,0.937418,1
0,0,0,0,1,0,0,1,0,0,1,1.492248,1
1,1,0,0,1,0,0,0,0,0,1,1.787242,1
1,1,0,0,1,0,0,0,0,0,0,1.909618,1
0,0,0,0,1,0,0,0,1,0,0,1.763,1
0,0,0,0,1,0,0,0,0,1,0,2.197321,1
0,1,0,0,1,0,0,1,1,1,1,2.058086,1
0,0,0,0,1,0,0,0,1,0,1,2.058086,1
1,0,0,0,1,0,0,0,1,0,0,1.959618,1
0,1,0,0,1,0,0,0,0,0,0,1.8222,1
0,0,0,0,0,1,0,0,0,0,0,1.8222,1
