id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,weight,selected
2051,0,p8x8,2,0.296249058842245,1,10,1,-10,29.32159763936856,-4:4,temporal,0,184,4,dia,4,1,1,vbr,0,high,0.3314707658397848,22,10,153,4,76,8,3,1,1,1,1.025974,0
2051,0,p8x8,2,0.296249058842245,1,10,0,-10,29.32159763936856,-4:4,temporal,0,184,4,dia,4,1,1,vbr,0,high,0.3314707658397848,22,10,153,4,80,0,42,0,0,1,1.025974,0
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,1.025974,0
2051,0,p8x8,2,0.7254294592101662,2,10,0,5,29.58495568862226,4:4,spatial,0,455,0,tesa,54,1,1,none,1,baseline,0.6493532546000097,44,15,26,16,80,1,2,0,0,0,1.025974,0
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,2.181818,1
344,0,p8x8,1,0.7769498651393252,2,8,1,8,49.654252470083385,5:5,temporal,0,100,3,tesa,45,0,1,none,0,main,0.20369733279575,40,10,129,1,82,0,8,0,0,0,1.025974,0
2233,0,none,1,1.3653973567571176,0,9,0,11,15.204349918038613,4:4,spatial,0,51,0,tesa,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,1,2,0,0,0,1.025974,0
2051,0,p8x8,2,0.296249058842245,2,10,1,-4,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,1,0,0,1.025974,0
2051,0,p8x8,2,0.296249058842245,1,10,1,12,29.32159763936856,-4:4,spatial,0,204,3,dia,54,0,1,none,1,baseline,0.6493532546000097,48,4,92,7,80,0,2,0,0,0,1.025974,0
1320,1,all,3,0.6157864219350295,2,12,1,8,38.687654164818326,2:-2,spatial,1,435,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,1.025974,0
328,1,p8x8,2,0.4063817096971824,2,15,0,-9,23.36341914618729,3:-3,temporal,0,391,0,hex,54,0,0,vbr,0,baseline,0.4042248166211642,36,4,216,3,44,0,29,0,1,0,1.077922,0
2233,1,none,1,1.3653973567571176,1,9,0,-9,23.36341914618729,3:-3,temporal,1,391,0,hex,54,0,0,vbr,0,baseline,0.4042248166211642,36,4,216,3,44,0,29,0,1,0,1.077922,0
1320,1,p4x4,3,0.6157864219350295,1,15,0,-9,23.36341914618729,3:-3,temporal,0,391,0,hex,54,0,1,vbr,0,baseline,0.4042248166211642,36,4,216,3,46,0,29,0,1,0,1.077922,0
2233,0,p8x8,2,0.7492043735568398,2,15,0,-9,23.36341914618729,3:-3,temporal,0,391,0,hex,54,0,0,vbr,0,baseline,0.4042248166211642,36,4,216,7,44,0,29,0,1,1,1.077922,0
2233,1,none,1,1.3653973567571176,1,9,0,-9,23.36341914618729,6:-6,temporal,1,391,0,hex,54,0,0,vbr,0,baseline,0.4042248166211642,36,4,216,3,44,0,29,2,1,0,1.077922,0
328,1,p8x8,2,0.4063817096971824,2,15,0,-3,23.36341914618729,3:-3,temporal,0,391,0,dia,54,0,0,vbr,0,main,0.7214316074693485,36,3,141,7,40,0,63,1,0,2,1.077922,0
2233,1,none,1,1.3653973567571176,1,9,0,-9,23.36341914618729,3:-3,temporal,1,391,0,hex,54,0,0,vbr,0,high,0.4042248166211642,40,4,216,3,44,1,2,0,0,0,1.077922,0
2051,1,none,1,0.6213877150429228,1,2,0,-9,23.36341914618729,3:-3,temporal,1,89,0,hex,54,0,0,vbr,1,baseline,0.4042248166211642,36,4,216,16,44,0,29,0,1,0,1.077922,0
328,1,p8x8,2,0.4063817096971824,2,15,0,-9,23.36341914618729,3:-3,temporal,0,391,3,hex,54,0,1,none,1,main,0.20369733279575,40,11,129,1,82,1,8,0,0,0,1.077922,0
2233,1,all,1,1.3653973567571176,1,9,0,10,23.36341914618729,5:-5,temporal,1,391,0,hex,54,0,0,vbr,0,baseline,0.4042248166211642,36,20,216,3,44,0,29,0,1,0,1.077922,0
76,0,p4x4,1,0.6295137611273145,1,0,1,4,29.58495568862226,4:4,spatial,0,51,0,dia,32,0,0,cbr,1,main,0.6897878317813976,30,18,26,5,7,1,3,1,0,0,1.051948,0
762,1,p4x4,0,0.1252347426477105,2,1,1,4,41.48298590681043,-5:5,spatial,0,80,0,dia,39,1,0,none,0,main,0.2500707216882556,29,17,241,1,80,8,52,0,0,2,1.051948,0
762,1,p4x4,0,0.1252347426477105,2,1,1,4,41.48298590681043,-2:2,spatial,0,80,0,dia,9,1,0,cbr,0,main,0.8623170732099653,30,13,26,5,7,3,30,1,0,0,1.051948,0
519,0,p8x8,1,0.6295137611273145,0,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,31,4,116,2,47,0,2,0,0,0,1.051948,0
834,0,p8x8,1,0.6295137611273145,0,0,1,9,2.185327087253972,4:4,spatial,0,51,1,dia,54,0,1,none,0,baseline,0.6493532546000097,31,4,116,2,47,0,2,0,0,1,1.051948,0
519,0,p8x8,1,0.6295137611273145,0,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,1,1,none,0,baseline,0.6493532546000097,31,12,5,10,87,4,49,0,1,1,1.051948,0
519,0,p8x8,1,0.6295137611273145,0,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,31,4,116,2,47,0,2,0,0,1,1.051948,0
519,1,p8x8,2,0.6295137611273145,0,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,31,3,116,2,47,0,2,1,0,0,1.051948,0
762,0,p4x4,0,0.1252347426477105,2,0,1,9,29.58495568862226,4:4,spatial,0,51,4,dia,54,0,1,none,0,baseline,0.6341042392456505,48,4,92,2,80,0,2,0,0,0,1.051948,0
1718,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,0,cbr,1,main,0.7409733992407639,21,19,126,2,51,9,53,1,0,0,1.12987,0
76,0,p8x8,3,0.6295137611273145,1,0,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,0,cbr,1,main,0.7409733992407639,21,19,126,2,51,5,53,1,0,0,1.12987,0
1109,0,none,3,0.922724152065378,2,9,0,7,44.93523280652223,-1:1,auto,1,458,3,esa,37,0,1,cbr,1,high,0.4255726247860975,51,18,121,16,1,8,17,0,1,1,1.116883,0
1718,0,none,3,0.922724152065378,2,9,0,7,44.93523280652223,-1:1,auto,1,458,3,esa,37,0,1,cbr,0,high,0.4255726247860975,51,18,121,16,1,3,59,0,0,1,1.077922,0
1718,0,none,3,0.922724152065378,2,9,0,5,44.93523280652223,-1:1,auto,1,458,3,esa,37,0,1,cbr,0,high,0.8309780989038396,36,18,167,6,33,5,62,0,0,0,1.077922,0
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,1,51,0,tesa,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,12,1,2,2,0,2,1.077922,0
1553,1,"p8x8,b8x8,i8x8,i4x4",1,0.6794705123780858,0,8,1,2,23.19718417701521,-6:6,none,0,51,0,dia,54,0,1,none,1,high,0.935510519771053,48,4,92,2,80,0,2,0,0,0,1.077922,0
1553,1,p8x8,1,0.6295137611273145,1,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,52,0,0,0,1.077922,0
76,0,"p8x8,b8x8,i8x8,i4x4",1,0.6794705123780858,0,8,1,2,24.379438081413426,-6:6,none,0,51,0,dia,6,0,1,none,1,high,0.935510519771053,48,4,92,2,80,0,2,0,0,0,1.103896,0
1553,1,"p8x8,b8x8,i8x8,i4x4",1,0.6794705123780858,0,8,1,-7,23.19718417701521,-6:6,none,0,51,0,dia,54,0,1,none,1,baseline,0.6493532546000097,48,4,92,2,80,0,52,0,0,2,1.116883,0
76,0,p8x8,3,0.6295137611273145,1,0,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,1,cbr,1,main,0.9898119876376972,48,4,92,2,85,0,2,0,0,0,1.090909,0
76,0,"p8x8,b8x8,i8x8,i4x4",0,0.6794705123780858,0,8,1,12,24.379438081413426,-6:6,none,0,51,0,dia,6,0,1,none,1,high,0.935510519771053,21,19,91,2,80,7,47,1,0,1,1.090909,0
2395,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,114,3,dia,40,0,0,cbr,1,main,0.7409733992407639,21,19,92,2,80,0,47,1,0,1,1.116883,0
1718,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,1,cbr,1,main,0.9898119876376972,48,4,92,2,85,0,32,0,0,0,1.116883,0
1718,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,1,cbr,0,baseline,0.4042248166211642,36,4,216,12,46,8,29,0,1,0,1.090909,0
1715,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,214,3,dia,57,0,0,cbr,1,main,0.7409733992407639,21,19,126,2,51,5,53,2,0,0,1.103896,0
1718,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,114,3,dia,40,0,0,cbr,1,main,0.7409733992407639,21,19,92,2,58,0,47,1,0,0,1.103896,0
2395,0,none,2,1.222758730856049,1,6,1,8,13.35893353578019,1:-1,none,1,114,3,dia,40,0,0,cbr,1,baseline,0.4255726247860975,51,18,121,16,1,8,17,0,1,1,1.103896,0
1718,0,none,2,1.222758730856049,2,15,0,-9,37.37799214063269,3:-3,temporal,0,391,3,dia,54,0,1,none,1,main,0.20369733279575,40,11,129,1,25,1,8,0,0,0,1.103896,0
1052,0,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,0,6,32.94144844997256,2:-2,auto,1,212,2,hex,16,0,0,cbr,0,baseline,0.0159168032975517,45,8,212,3,71,1,46,2,1,0,1.116883,0
1052,1,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,1,6,32.94144844997256,2:-2,spatial,1,466,2,hex,25,1,0,none,0,baseline,0.1625059288059917,31,5,66,7,84,1,3,0,0,0,1.116883,0
1052,1,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,0,6,32.94144844997256,2:-2,auto,1,212,2,umh,16,0,0,cbr,0,baseline,0.0159168032975517,45,8,237,3,71,1,46,2,0,0,1.116883,0
342,1,p8x8,0,1.0429460670983646,1,16,1,6,32.94144844997256,2:-2,none,1,466,2,hex,28,0,0,none,1,baseline,0.1625059288059917,49,5,231,7,84,1,3,0,1,0,1.116883,0
1521,0,p4x4,1,0.1314407456198111,1,11,1,-12,21.83622780024446,-6:6,spatial,0,477,1,umh,38,1,1,vbr,1,baseline,0.0769293170090017,25,6,181,8,20,9,38,2,1,2,1.116883,0
1521,0,p4x4,1,0.1314407456198111,1,11,1,-12,21.83622780024446,-6:6,spatial,1,477,1,umh,38,1,1,vbr,1,high,0.5777242600107036,25,6,181,8,20,5,38,0,1,2,1.116883,0
1052,0,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,1,6,32.94144844997256,2:-2,spatial,0,466,2,hex,28,0,0,cbr,1,high,0.0159168032975517,45,16,212,13,71,1,15,2,0,2,1.155844,0
1052,0,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,1,6,32.94144844997256,2:-2,spatial,0,466,2,hex,15,1,0,cbr,0,baseline,0.0159168032975517,45,16,212,3,71,1,46,0,0,2,1.155844,0
1052,1,"p8x8,b8x8,i8x8,i4x4",1,1.0429460670983646,1,16,1,6,32.94144844997256,2:-2,spatial,1,466,2,hex,28,0,0,cbr,1,high,0.0159168032975517,40,13,100,5,26,8,35,0,1,1,1.155844,0
