encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.590486,1
0,1,0,0,1,0,0,0,1,0,1,2.384114,1
0,0,0,0,1,0,0,1,1,0,1,2.0074,1
1,0,0,0,0,0,1,1,0,0,0,2.777778,1
0,0,1,0,0,0,0,1,1,1,0,1.9722,1
0,0,0,0,0,1,0,1,1,1,0,1.57775,1
0,1,0,0,0,1,0,1,1,1,0,1.2222,1
1,0,0,0,1,0,0,1,1,0,1,1.2222,1
0,0,0,1,0,0,0,0,0,1,0,1.2222,1
0,0,0,0,1,0,0,0,1,1,1,1.2222,1
0,0,0,0,0,1,0,0,1,0,0,1.3333,1
0,1,0,0,1,0,0,1,1,1,0,2.14445,1
0,1,0,1,0,0,0,1,0,0,0,2.362967,1
0,1,0,0,1,0,0,1,1,0,1,1.6,1
0,1,0,1,0,0,0,1,1,1,0,2.1778,1
0,0,0,0,1,0,0,0,1,0,1,1.6,1
0,0,0,0,1,0,0,1,0,0,1,2.1778,1
0,1,0,0,1,0,0,0,0,0,0,1.9556,1
0,0,0,1,0,0,0,1,1,0,0,1.9556,1
