encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.188867,1
0,0,0,0,1,0,0,0,0,1,0,2.558582,1
0,0,1,0,0,0,0,1,1,1,0,1.9722,1
0,0,0,0,1,0,0,1,0,0,1,1.934556,1
1,0,0,0,0,0,1,0,0,1,0,2.119029,1
0,1,0,0,0,1,0,0,0,0,0,2.570691,1
0,1,0,0,0,1,0,1,0,1,0,1.0444,0
0,0,0,0,1,0,0,0,1,1,1,1.0444,0
0,1,1,0,0,0,0,1,1,1,0,1.0444,0
0,0,0,0,1,0,0,1,0,0,0,1.0444,0
0,1,0,0,1,0,0,1,1,1,0,2.440733,1
0,0,0,0,1,0,0,0,0,0,1,1.4,0
1,1,0,0,1,0,0,0,0,0,0,2.283325,1
0,1,0,0,1,0,0,0,1,0,1,2.25,1
1,0,1,0,0,0,0,0,0,1,0,1.988867,1
0,1,0,1,0,0,0,1,0,0,0,2.17998,1
0,0,0,0,0,1,0,0,0,0,0,1.881467,1
1,0,0,0,1,0,0,0,1,0,0,2.16665,1
1,0,0,0,1,0,0,0,1,0,1,1.9222,1
0,1,0,0,1,0,0,1,1,1,1,1.6111,0
1,0,1,0,0,0,0,0,1,0,0,1.9111,1
1,1,0,0,0,1,0,0,0,0,0,2.137033,1
0,0,0,0,0,1,0,0,1,0,0,1.9222,1
1,0,0,0,0,0,1,1,0,0,0,1.9889,1
0,0,0,0,1,0,0,0,1,0,1,1.9667,1
0,0,0,0,0,1,0,0,1,1,0,1.9667,1
