auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,0.726603,0
0,0,0,0,0,0,0,0,0,0,0,0,0.719186,0
0,0,0,0,0,0,0,0,0,1,0,0,1.173757,0
1,0,0,0,0,0,0,1,0,0,0,0,0.947489,0
0,0,1,0,1,0,0,0,0,1,0,0,0.719186,0
0,0,0,0,1,0,0,0,0,1,0,0,0.515118,0
1,0,0,0,0,1,1,1,0,1,0,1,1.635359,1
1,0,0,0,0,1,1,1,0,1,1,0,1.635359,1
1,0,1,0,0,1,1,1,0,1,1,1,1.635359,1
1,0,1,0,1,1,1,1,0,1,0,1,1.635359,1
0,0,0,1,0,0,0,1,0,0,0,0,0.650527,0
0,0,1,0,1,0,0,1,0,1,0,0,0.650527,0
1,0,0,0,0,0,0,0,0,1,1,0,1.680311,1
0,0,1,0,0,0,0,0,0,0,0,0,0.947464,0
0,0,0,0,0,0,0,0,0,0,1,0,1.515118,1
0,0,0,0,0,0,0,0,0,1,1,0,1.515118,1
0,1,0,1,0,0,0,0,0,0,1,0,0.808036,0
0,0,0,0,0,0,0,0,1,0,1,0,0.808036,0
0,0,0,0,0,1,1,0,0,0,1,1,0.808036,0
0,0,0,0,0,1,0,1,0,0,0,0,0.808036,0
0,0,0,0,0,1,0,0,0,1,0,0,0.808036,0
0,0,0,0,0,1,1,0,0,0,1,0,0.808036,0
0,0,0,1,0,1,0,0,0,0,0,0,0.808036,0
0,0,0,0,0,1,0,1,0,0,1,0,0.808036,0
1,1,0,1,0,0,0,0,0,0,0,1,1.295982,0
1,1,0,0,0,0,0,1,0,1,0,0,0.721245,0
1,0,1,0,0,0,0,1,0,0,0,0,0.721245,0
1,0,0,0,0,0,0,0,0,0,1,0,0.721245,0
1,0,0,0,0,0,1,1,0,1,1,0,1.646961,1
1,0,0,1,1,0,0,0,0,0,1,0,1.295982,0
1,0,0,0,0,0,0,0,0,1,0,0,1.655918,1
1,0,1,0,1,0,1,0,0,0,1,0,0.789855,0
0,0,1,0,0,0,1,1,0,1,1,0,1.415118,0
1,0,0,0,0,0,1,0,0,1,0,0,1.231291,0
0,0,0,0,0,0,0,1,0,0,0,0,1.3,0
1,0,1,0,1,0,1,1,0,0,0,0,1.231291,0
0,0,0,1,0,0,0,0,0,1,0,0,0.789855,0
0,0,0,0,1,0,0,0,0,0,0,0,0.789855,0
0,0,1,0,0,0,0,0,0,0,1,0,0.789855,0
1,0,0,0,0,0,0,1,0,1,0,0,1.4815,1
0,0,0,0,0,0,1,0,0,1,0,0,0.991964,0
0,0,1,0,0,0,0,1,0,0,0,0,0.991964,0
0,0,0,0,0,0,0,0,0,0,0,1,0.991964,0
1,0,0,0,0,0,0,0,0,0,0,0,1.286891,0
0,0,0,0,0,0,0,0,0,1,0,1,1.3556,0
0,0,0,0,0,0,1,0,0,0,0,0,1.3556,0
0,0,0,0,0,0,1,0,0,0,0,1,0.991964,0
1,1,0,1,0,0,0,0,0,1,1,1,1.416173,0
1,1,0,0,0,0,0,0,0,0,0,1,1.416173,1
1,1,0,1,0,0,0,1,0,1,0,1,1.416173,1
1,1,0,1,0,0,0,0,0,1,0,0,1.416173,0
1,1,0,1,1,0,0,0,0,0,0,1,1.416173,1
1,1,0,1,0,0,0,1,0,1,0,0,1.416173,1
1,1,0,0,0,0,1,0,0,1,0,0,1.416173,1
1,0,0,0,0,0,1,0,0,0,0,0,1.218182,0
1,0,1,0,0,0,0,1,0,1,0,0,1.218182,0
1,0,0,0,0,0,1,0,0,0,0,1,1.218182,0
0,0,0,0,0,0,1,1,0,0,0,0,1.264691,0
0,1,1,0,0,0,0,0,0,0,0,0,1.264691,0
0,0,0,0,1,0,1,0,0,0,0,1,1.264691,0
0,1,1,0,0,0,1,0,0,0,0,0,1.264691,0
0,0,1,0,0,0,0,0,0,1,0,0,1.264691,0
0,0,0,0,1,0,1,0,0,0,0,0,1.264691,0
0,0,1,0,1,0,0,0,0,0,0,1,1.264691,0
1,0,0,1,0,1,0,0,0,0,1,0,1.7556,1
1,0,1,0,0,1,1,1,0,1,1,0,1.7556,1
1,0,1,0,1,1,1,1,0,1,0,0,1.7556,1
1,0,0,0,0,1,0,0,0,0,0,0,1.7556,1
1,0,1,0,1,1,1,1,0,0,0,0,1.7556,1
0,0,0,0,0,1,1,0,0,1,1,0,1.313109,0
1,0,0,0,0,0,0,0,0,1,1,1,1.313109,0
0,0,0,0,0,0,1,0,0,1,1,0,1.313109,0
0,0,0,0,0,0,1,1,0,1,1,0,1.313109,0
0,0,0,0,0,0,0,1,0,1,1,0,1.313109,0
