encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,0,1,0,0,1,1,0,2.32
0,0,0,0,1,0,0,0,0,1,0,2.22
1,1,0,0,1,0,0,0,0,0,0,2.23
1,1,0,0,0,1,0,0,0,0,0,2.23
0,0,0,0,0,1,0,0,0,1,0,2.25
0,1,0,0,1,0,0,0,0,0,0,2.23
0,0,0,0,1,0,0,1,0,0,1,2.24
1,1,0,0,1,0,0,0,0,1,0,2.08
0,0,0,0,0,1,0,0,1,0,0,2.24
1,1,0,0,1,0,0,0,0,0,1,2.3
1,0,0,1,0,0,0,1,0,1,0,2.24
0,1,0,0,1,0,0,0,0,0,1,2.25
0,0,0,0,0,1,0,0,0,0,0,2.23
0,0,0,0,0,1,0,1,1,1,0,2.3
1,1,0,0,0,1,0,1,0,0,0,2.33
0,0,0,0,1,0,0,0,0,0,1,2.23
0,0,0,0,1,0,0,1,1,0,1,2.35
0,1,0,0,0,1,0,1,1,1,0,2.81
0,1,0,0,0,1,0,0,1,0,0,2.82
0,0,0,0,1,0,0,0,0,0,0,2.26
1,1,0,0,1,0,0,0,0,0,0,2.23
0,0,0,0,1,0,0,0,0,1,0,2.22
1,1,0,0,0,1,0,1,0,0,0,2.33
0,1,0,0,1,0,0,0,0,0,0,2.23
0,0,0,0,1,0,0,0,0,0,0,2.26
0,0,0,0,1,0,0,1,0,0,1,2.24
0,0,0,0,0,1,0,0,1,1,0,2.32
1,1,0,0,0,1,0,0,1,0,0,2.75
0,1,0,0,0,1,0,1,1,1,0,2.81
0,1,0,0,0,1,0,0,1,0,0,2.82
1,1,0,0,0,1,0,0,1,1,1,45.87751197665542
0,0,0,0,0,1,0,1,0,0,1,45.87522391629379
1,0,0,0,1,0,0,0,0,0,0,5.34
0,0,0,0,0,0,0,0,0,1,1,45.87111785078578
1,1,0,0,1,1,0,0,0,1,0,45.876519513151806
1,1,0,0,1,1,0,0,0,0,1,45.877409416744065
0,0,0,0,0,0,0,0,1,0,0,45.8783365311198
1,0,0,0,1,0,0,1,0,1,0,33.45
1,1,1,0,1,0,0,0,0,0,1,45.87519111255557
0,1,0,0,0,0,0,0,0,0,0,45.87217463375956
1,1,1,0,0,1,0,0,0,0,0,45.87445617344034
0,0,0,0,1,0,1,1,0,1,0,45.87529581637306
1,1,0,0,1,0,1,0,0,0,1,45.874701581752824
0,0,0,1,1,0,0,0,0,0,0,45.87640381798117
1,1,0,0,1,0,0,0,1,1,0,5.65
1,1,0,0,1,0,0,1,0,0,1,45.876987051430405
0,0,1,0,1,0,1,0,0,0,0,45.873257511704644
1,1,0,0,1,0,1,0,0,1,0,45.875421593634314
0,0,0,0,1,0,0,1,0,0,0,3.95
0,1,0,0,0,0,0,0,0,0,1,45.87879445276483
0,1,0,0,1,0,0,0,0,1,0,4.11
1,1,0,0,1,0,0,0,1,0,0,31.8
1,0,1,0,1,0,0,0,0,1,0,45.87594164779445
1,0,0,0,1,0,0,0,0,0,1,5.22
0,1,0,0,0,0,0,1,0,0,1,45.874906158059694
1,1,0,1,0,1,0,0,0,0,1,45.874669793916546
0,0,0,0,1,0,0,1,1,0,0,5.35
0,0,1,0,1,0,0,1,0,0,1,45.87364771578549
0,1,1,0,1,0,1,0,0,0,0,45.871112512576424
0,1,0,1,1,0,0,0,0,0,0,45.87746094683376
1,0,1,0,0,1,1,0,1,0,0,45.87386375200472
1,1,0,0,0,1,1,0,0,1,1,45.871402420544506
0,0,0,0,1,1,0,0,0,0,1,45.87618399380196
0,1,1,0,1,1,0,0,0,0,0,45.87867478618071
0,1,0,0,1,1,0,0,0,0,0,45.87773860278629
0,1,0,1,1,1,0,0,0,1,1,45.87367130439571
0,0,0,0,0,0,0,1,1,1,0,45.87287793162744
1,0,0,0,1,1,0,0,0,0,0,45.878517303500516
1,0,0,0,0,1,0,0,1,1,0,43.82
0,0,0,1,0,0,0,1,1,1,0,2.17
0,1,0,0,0,1,0,0,0,1,0,7.09
0,0,0,0,1,0,1,0,0,0,0,45.87248200265699
1,0,1,0,0,1,0,0,0,0,1,45.87648463975121
1,1,0,0,1,1,0,0,0,0,0,45.8731418515946
1,0,0,0,1,0,0,1,0,0,1,5.1
0,1,1,0,1,0,0,0,1,1,0,45.873205201018344
1,0,0,1,0,0,0,1,0,0,0,5.34
0,0,0,0,0,1,0,0,1,1,1,45.876878561839696
0,1,0,1,0,0,0,1,1,1,0,2.24
0,1,1,0,1,0,0,0,0,1,0,45.87351562935263
0,0,0,1,0,1,0,0,0,0,0,45.87423012058016
0,0,0,1,0,0,0,1,0,1,0,44.66
1,0,1,0,1,1,0,0,0,1,0,45.87232720029735
0,0,0,0,1,0,0,1,0,1,0,5.31
1,0,0,0,0,0,0,1,0,1,0,45.87136624210845
0,0,0,0,1,1,0,0,0,0,0,45.87298927765804
0,1,0,0,1,0,0,1,0,0,1,7.07
1,1,0,0,1,0,1,0,0,0,0,45.87389576921764
0,0,0,1,1,0,0,0,0,0,1,45.877185519027755
0,0,0,1,0,1,0,1,0,0,0,45.871732148229356
