encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,2.037,1
0,1,0,0,1,0,0,1,1,1,0,2.433317,1
0,0,0,0,1,0,0,0,0,1,0,2.77776,1
1,1,0,0,1,0,0,0,0,0,0,2.037,1
0,0,0,0,0,1,0,0,1,0,0,2.474067,1
1,0,0,1,0,0,0,1,0,1,0,2.77776,1
1,0,0,1,0,0,0,0,1,1,0,2.749975,1
0,0,0,0,1,0,0,0,0,0,0,1.311067,1
0,0,0,0,1,0,0,1,1,0,1,1.311067,1
0,1,1,0,0,0,0,1,0,1,0,1.311067,1
0,0,0,0,0,1,0,0,0,1,0,2.222233,1
1,1,0,0,1,0,0,0,0,1,0,2.222233,1
