iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.22444,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.74666,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.2778,0
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,90,2.233333,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1.2778,1
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,1.2778,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,90,1.2778,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,90,1.6889,1
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,90,2.233333,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,1.2778,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.35,1
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,90,2.15555,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.9611,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.35,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.9611,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.9611,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,2.26665,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.8222,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.8222,1
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.9611,1
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,90,1.9611,1
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,90,1.9611,1
