encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.863471,1
1,0,0,0,0,0,1,0,0,1,0,2.863471,1
1,0,0,1,0,0,0,1,0,1,0,2.863471,1
0,0,0,0,0,1,0,1,0,1,0,1.3889,1
0,0,0,0,1,0,0,0,1,1,1,1.3889,1
1,1,0,0,0,0,1,1,0,1,0,1.3889,1
0,1,1,0,0,0,0,1,0,1,0,1.3889,1
0,0,0,1,0,0,0,0,1,1,0,1.3889,1
1,1,0,0,1,0,0,1,0,0,0,1.3889,1
0,0,0,0,1,0,0,1,0,1,1,1.3889,1
0,0,1,0,0,0,0,1,1,1,0,1.6611,1
0,1,0,0,1,0,0,0,0,0,0,2.1722,1
0,0,0,0,0,1,0,0,0,1,0,2.609233,1
0,1,0,0,1,0,0,1,1,0,1,2.609233,1
1,0,0,0,0,0,1,1,0,0,0,2.3333,1
0,0,0,0,0,1,0,0,0,0,0,1.9833,1
