encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.438382,1
0,0,0,0,1,0,0,0,0,1,0,2.601339,1
0,0,1,0,0,0,0,1,1,1,0,1.863159,1
0,0,0,0,1,0,0,1,0,0,1,1.834556,1
1,0,0,0,0,0,1,0,0,1,0,2.013561,1
0,1,0,0,0,1,0,0,0,0,0,2.604188,1
0,1,0,0,0,1,0,1,0,1,0,0.937418,0
0,0,0,0,1,0,0,0,1,1,1,0.937418,0
0,1,1,0,0,0,0,1,1,1,0,0.937418,0
0,0,0,0,1,0,0,1,0,0,0,0.937418,0
0,1,0,0,1,0,0,1,1,1,0,2.506206,1
0,0,0,0,1,0,0,0,0,0,1,1.367655,0
1,1,0,0,1,0,0,0,0,0,0,2.178277,1
0,1,0,0,1,0,0,0,1,0,1,2.334525,1
1,0,1,0,0,0,0,0,0,1,0,2.258061,1
0,1,0,1,0,0,0,1,0,0,0,2.079578,1
0,0,0,0,0,1,0,0,0,0,0,1.820191,0
1,0,0,0,1,0,0,0,1,0,0,2.059593,1
1,0,0,0,1,0,0,0,1,0,1,1.831291,1
0,1,0,0,1,0,0,1,1,1,1,2.092918,1
1,0,1,0,0,0,0,0,1,0,0,1.83335,1
1,1,0,0,0,1,0,0,0,0,0,2.063318,1
0,0,0,0,0,1,0,0,1,0,0,1.8667,1
1,0,0,0,0,0,1,1,0,0,0,1.924259,1
0,0,0,0,1,0,0,0,1,0,1,2.092918,1
0,0,0,0,0,1,0,0,1,1,0,1.9111,1
