encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,1.822764,1
0,0,0,0,0,1,0,0,0,0,0,1.896831,1
0,1,0,0,1,0,0,0,0,0,0,1.186229,1
0,0,0,0,1,0,0,0,0,1,0,2.1778,1
0,0,0,0,1,0,0,0,1,0,0,0.841314,0
0,1,0,1,0,0,0,1,0,0,0,1.186229,1
0,0,0,0,0,1,0,1,0,0,0,2.104771,1
0,0,0,0,1,0,0,0,0,0,0,0.841314,0
1,1,0,0,1,0,0,0,0,1,0,2.41271,1
1,0,0,0,1,0,0,0,1,0,0,2.064131,1
0,1,0,0,0,1,0,0,0,0,0,1.863489,1
0,1,0,0,1,0,0,1,1,1,1,2.006338,1
0,0,0,0,1,0,0,0,1,0,1,1.698424,1
0,0,0,1,0,0,0,1,1,1,0,0.993629,0
0,0,0,0,0,1,0,1,1,1,0,1.292086,1
0,1,0,0,1,0,0,0,1,0,1,1.523843,1
0,1,0,1,0,0,0,1,1,1,0,1.523843,1
0,0,0,0,1,0,0,0,0,1,1,1.5111,1
1,1,0,0,1,0,0,0,0,0,1,1.5111,1
0,1,0,0,1,0,0,1,1,0,1,1.874614,1
0,0,0,0,0,1,0,1,0,1,0,1.5111,1
0,0,0,0,0,1,0,0,0,1,0,1.874614,1
0,0,0,0,0,1,0,0,1,0,0,1.809557,1
