OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.46554,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.2333,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.894433,1
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1.2333,0
1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1.2333,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2333,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.2333,0
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1.2333,0
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.2333,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.2333,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2.424067,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.3944,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.2111,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.424067,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.3944,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.3944,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1.8722,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.3944,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.6,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.6,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.0278,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0278,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.0278,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.0278,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.0278,1
