auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,1,0,0,0,0,0,2.348167,1
0,0,0,1,0,0,1,0,0,0,0,0,1.333367,0
0,0,1,0,0,0,1,0,0,0,0,1,1.333367,0
0,0,0,0,0,0,0,0,0,1,0,1,1.333367,0
0,1,0,0,0,0,0,0,0,0,0,0,1.333367,0
0,0,1,0,0,0,0,0,0,1,0,0,1.333367,1
0,0,0,0,0,0,0,0,0,0,0,1,1.333367,0
0,1,0,0,0,0,1,0,0,0,0,0,1.333367,1
0,0,0,1,1,0,0,0,0,1,0,0,1.333367,1
0,0,1,0,0,0,0,0,0,0,0,0,2.348167,1
0,0,0,0,0,0,1,0,0,0,1,0,2.411117,1
0,0,1,1,0,1,1,0,0,1,0,0,1.8,1
0,0,1,0,0,1,0,0,0,0,1,0,1.8,1
0,0,0,0,0,1,1,0,0,1,0,0,1.8,1
0,0,0,1,0,1,0,0,0,0,1,0,1.8,1
0,0,0,0,0,1,1,0,0,0,0,0,1.8,1
0,0,1,0,0,1,1,0,0,1,0,0,1.8,1
0,0,0,0,0,1,1,0,0,0,0,1,1.8,1
0,0,0,0,0,1,0,0,0,0,0,1,1.8,1
0,0,0,0,0,1,0,1,0,0,1,0,1.8,1
0,0,0,0,0,0,1,0,0,1,0,0,2.022233,1
0,0,0,0,0,0,1,0,0,1,1,0,2.022233,1
0,0,0,0,0,0,1,0,0,0,0,1,2.022233,1
0,0,0,0,1,0,1,0,0,0,0,0,2.022233,1
0,0,0,0,0,0,0,1,0,0,0,0,2.022233,1
