encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,1.166667,1
0,1,0,0,1,0,0,1,1,1,1,1.708333,1
0,0,0,0,0,1,0,0,0,0,0,2.125,1
0,1,0,0,1,0,0,0,0,0,0,1.166667,1
1,0,0,1,0,0,0,1,0,1,0,2.142857,1
0,0,0,0,1,0,0,1,0,0,1,2.083333,1
0,0,0,0,0,1,0,0,0,1,0,2.166667,1
0,1,0,0,1,0,0,0,0,0,1,2.0,1
0,0,0,0,0,1,0,1,1,1,0,2.133333,1
0,0,0,0,0,1,0,0,1,1,0,2.119048,1
1,1,0,0,1,0,0,0,0,0,0,0.833333,1
1,1,0,0,1,0,0,0,0,1,0,2.0,1
0,0,0,0,1,0,0,0,0,1,0,1.583333,1
1,1,0,0,1,0,0,0,0,0,1,1.333333,1
1,0,1,0,0,0,0,0,0,1,0,2.055556,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,1,0,0,1,0,0,0,1,0,1,2.0,1
