NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,2.32002,1
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.911122,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,0,1.725967,1
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,2,1.8667,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,2,1.2667,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,1.2667,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,1.2667,0
0,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,1.2667,0
0,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,1.2667,1
1,0,0,0,1,0,0,0,0,1,0,1,1,22,8,1,1.2667,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.716675,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,1.91115,1
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.91115,1
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,2,2.13335,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.5037,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,1.6667,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,2.5037,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,2.3222,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,320,0,2.3222,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.1333,1
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,2.1333,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.1333,1
