auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,0,0,0,0,0,0,1,1.989402,1
1,0,0,0,1,0,0,0,0,0,0,1,1.989402,1
0,0,0,0,1,0,0,0,0,0,0,1,0.937418,0
0,0,0,0,1,0,0,1,0,0,0,1,1.269345,0
1,0,0,0,1,0,0,1,0,0,0,1,1.989402,1
0,0,0,0,1,0,0,1,0,0,0,0,0.937418,0
0,0,0,0,0,0,0,0,1,0,0,0,0.937418,0
1,1,0,1,1,0,0,0,0,0,0,1,1.897358,1
0,1,0,0,0,0,0,0,1,0,0,0,0.937418,0
0,1,0,1,0,0,0,0,1,0,0,0,0.937418,0
1,0,0,0,0,0,1,0,0,0,0,0,0.983827,0
1,1,0,1,1,0,0,1,0,0,1,0,0.983827,0
1,0,0,0,0,0,0,0,0,1,1,0,2.178985,1
0,0,0,0,0,0,1,0,0,0,0,0,2.072727,1
0,0,0,0,0,0,0,0,0,1,0,1,1.345455,0
0,0,1,0,1,0,0,0,0,0,0,1,1.208036,0
0,0,0,0,1,0,1,0,0,0,0,0,1.505023,0
0,0,0,0,0,0,1,1,0,0,0,0,1.208036,0
0,0,0,0,0,0,0,0,0,0,0,1,1.208036,0
0,0,1,0,0,0,0,1,0,0,0,0,1.345455,0
0,0,0,1,0,0,0,0,0,0,0,1,1.345455,0
0,0,0,1,0,0,0,0,0,0,0,0,1.210145,0
0,0,0,1,0,0,0,1,0,0,0,1,1.210145,0
0,0,0,1,0,0,0,1,0,0,0,0,1.210145,0
0,0,0,1,1,0,0,1,0,1,0,0,1.210145,0
0,0,0,0,0,0,0,1,0,0,0,1,1.210145,0
0,0,0,0,0,0,1,0,0,1,0,0,1.460623,0
0,0,0,0,0,1,1,0,0,1,1,0,1.234355,0
0,0,0,0,0,1,0,0,0,1,1,1,1.879809,1
1,0,0,0,0,0,0,0,0,1,1,1,1.234355,0
1,0,0,0,0,0,0,1,0,1,1,0,1.234355,0
0,0,0,0,0,0,1,1,0,1,1,0,1.994952,1
0,0,0,0,0,0,0,0,0,1,1,1,1.907752,1
0,0,0,0,0,0,0,0,0,0,1,1,1.907752,1
0,0,0,0,0,0,0,1,0,1,1,1,1.994952,1
0,0,0,0,0,0,1,0,0,0,0,1,1.427273,0
1,0,0,1,1,0,1,1,0,1,0,0,1.929952,1
0,0,0,0,0,0,1,0,0,0,1,0,1.473732,0
1,0,0,0,0,0,1,0,0,0,0,1,1.347464,0
1,0,0,0,0,0,1,0,0,1,0,0,1.347464,0
0,0,0,0,0,0,1,0,0,1,1,0,1.327273,0
0,0,0,0,0,0,0,0,0,0,1,0,1.327273,0
0,0,0,0,0,0,1,0,0,0,1,1,1.327273,0
0,0,0,0,0,0,0,1,0,0,1,1,1.327273,0
0,0,0,0,0,0,0,1,0,0,1,0,1.327273,0
1,1,0,0,0,0,0,0,0,0,1,0,1.68885,0
1,1,0,0,0,0,0,0,0,0,1,1,1.961594,1
1,1,1,1,1,0,0,0,0,0,1,1,1.68885,1
1,1,1,0,1,0,0,1,0,1,1,0,1.961594,1
1,0,0,0,0,0,0,0,0,1,0,1,1.462582,0
1,0,0,0,1,0,0,1,0,0,1,0,1.462582,0
1,0,0,0,0,0,0,1,0,0,1,0,1.462582,0
1,1,0,0,0,0,1,0,0,1,0,0,1.642391,0
1,1,0,0,0,0,0,0,0,0,0,1,1.642391,0
1,1,0,0,0,0,0,1,0,0,0,0,1.642391,0
1,1,1,1,1,0,0,0,0,0,0,0,1.642391,0
0,0,0,0,0,1,0,0,0,0,0,1,1.8889,1
1,0,0,0,1,1,1,0,0,1,1,1,1.970718,1
1,0,0,0,0,1,0,0,0,0,0,0,1.779809,1
1,0,0,0,0,0,0,0,0,1,0,0,1.779809,1
1,0,0,0,0,0,0,0,0,0,1,0,1.779809,1
