NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,0.51
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,0.88
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,0.68
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,0.56
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,0.34
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.37
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,0.35
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,0.49
0,0,1,0,1,0,0,0,0,0,0,0,1,44,320,0,1.09
0,0,1,0,0,1,0,0,1,0,0,1,1,48,320,0,1.04
0,1,1,1,1,0,0,1,1,0,0,1,1,22,8,0,1.2243092828263402
0,0,1,1,0,1,1,1,0,0,0,1,0,44,160,2,1.2277431484892862
0,1,0,1,1,1,0,0,1,0,0,0,1,48,160,1,1.223369325498214
1,0,0,0,0,0,1,1,0,1,0,0,1,22,320,2,1.2229094877728903
1,1,1,1,1,0,0,1,1,0,0,0,0,48,320,0,1.2227305872910688
0,1,0,1,0,0,1,1,1,1,0,1,0,8,320,0,1.2243070539260417
0,1,0,0,0,1,0,1,1,0,1,0,1,44,160,2,1.224420957725524
1,0,1,0,0,0,0,0,1,0,0,0,0,22,160,1,1.2286406937286816
0,0,0,1,0,1,0,0,1,0,0,1,0,22,160,2,1.227289136605317
0,1,0,0,0,0,0,0,1,1,0,1,1,44,160,1,1.2255644385898834
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,1.2258086515119164
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,1.228512728341774
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,1.2263529876455512
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,1.2225020863750642
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,1.2240510045246331
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,1.2217586552728277
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,1.221760283986784
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,1.2251618170554903
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,1.2282861146830777
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,1.2228835503113131
