iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.28125,0
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.953125,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.982143,1
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,90,1.125,0
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,1.125,0
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.125,0
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.55,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,90,1.4375,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,90,1.75,1
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,10,1.25,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.416667,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,1.416667,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.1,1
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,0.875,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,1.5625,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,2.175,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.0,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.875,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,1.0,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.0,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1.0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,1.4375,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.9375,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,1.5,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,2.0,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.8125,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.0,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.8125,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.0,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.0,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.25,0
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.25,0
