iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.04
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.13
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.15
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,10,1.23
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,90,1.25
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,1.27
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,90,1.27
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,90,1.29
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,10,1.34
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1.36
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1.38
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,10,1.4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,1.47
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,1.55
0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,10,1.55
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,10,1.65
1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,90,2.1511817049559903
0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,10,2.1512761181544966
1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,10,2.1516452851691703
1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,2.151802671504076
