NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,3.0,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,3.0,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,3.0,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,3.0,1
1,0,1,0,0,0,0,0,1,0,0,1,1,8,8,2,3.0,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,160,0,3.0,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,3.0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,3.0,1
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,3.0,1
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,3.0,1
