encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,1,0,0,0,0,0,0,1,0,2.141414,1
1,1,0,0,1,0,0,0,0,0,0,1.777778,1
0,0,0,0,0,1,0,0,0,0,0,2.174242,1
1,1,0,0,0,1,0,0,0,0,0,2.164773,1
0,0,0,0,1,0,0,0,1,0,0,2.025974,1
0,0,0,0,1,0,0,0,0,0,0,0.818182,0
1,1,0,0,1,0,0,0,1,0,1,0.909091,0
0,0,0,0,1,0,0,0,0,1,0,2.176471,1
0,0,0,0,1,0,0,0,1,1,1,0.909091,0
0,1,0,1,0,0,0,0,1,0,0,0.909091,0
0,0,0,0,1,0,0,0,0,0,1,1.484848,1
1,1,0,0,1,0,0,0,0,0,1,1.0,0
1,1,0,0,1,0,0,0,0,1,0,1.30303,1
0,0,0,0,1,0,0,0,0,1,1,1.090909,1
0,0,0,0,0,1,0,0,0,1,0,1.636364,1
0,1,0,0,1,0,0,0,0,0,1,1.090909,1
1,1,0,1,0,0,0,0,0,0,0,1.795455,1
0,1,0,0,1,0,0,1,1,0,1,1.69697,1
0,1,0,0,1,0,0,0,0,0,0,2.030303,1
1,0,0,0,0,0,1,0,0,1,0,1.909091,1
0,1,0,0,0,1,0,0,0,0,0,2.030303,1
1,1,0,0,0,0,1,0,0,0,0,2.090909,1
0,1,1,0,0,0,0,1,0,0,0,1.0,1
0,1,0,0,0,0,1,0,0,1,0,1.909091,1
1,0,1,0,0,0,0,0,0,1,0,1.909091,1
