encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,1.857143,1
1,0,1,0,0,0,0,0,0,1,0,2.408163,1
0,0,0,0,0,1,0,0,0,1,0,2.238095,1
0,0,0,0,1,0,0,1,0,0,1,1.428571,1
0,0,0,0,0,0,1,0,1,0,0,2.492063,1
1,0,0,0,0,0,1,0,0,1,0,2.142857,1
1,1,0,0,1,0,0,0,0,0,1,1.47619,1
0,0,0,0,0,1,0,0,1,1,0,1.914286,1
0,0,0,0,1,0,0,1,1,0,1,1.285714,1
0,0,1,0,0,0,0,1,1,1,0,1.666667,1
1,0,0,0,1,0,0,0,1,0,1,2.357143,1
1,0,0,0,1,0,0,0,1,0,0,2.0,1
1,1,0,0,0,0,1,0,0,0,0,1.142857,1
0,0,0,0,0,1,0,0,0,0,0,1.619048,1
1,1,0,0,1,0,0,0,0,1,0,1.142857,1
0,0,0,0,0,1,0,1,1,1,0,1.0,0
0,0,0,0,0,1,0,0,1,0,0,1.285714,1
0,1,0,0,0,0,1,0,0,1,0,1.285714,1
0,0,0,0,1,0,0,0,1,0,1,1.714286,1
1,1,0,0,1,0,0,0,0,0,0,1.714286,1
0,0,0,0,1,0,0,0,0,1,0,1.714286,1
