auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,1,0,0,0,0,0,0,0,0,1.872192,1
1,1,0,0,0,0,0,1,0,1,0,0,1.066633,0
1,0,0,1,0,0,0,0,0,0,1,0,1.066633,0
1,1,0,0,0,0,0,0,0,0,1,0,1.533333,0
1,0,1,1,0,0,0,0,0,0,0,0,1.872192,1
1,1,0,0,0,0,0,0,0,0,0,0,1.066633,0
1,1,1,1,1,0,1,1,1,1,0,1,1.066633,0
1,1,1,1,1,0,0,1,1,1,0,0,1.066633,0
1,0,0,0,0,0,1,1,1,1,1,0,1.066633,0
1,0,0,0,0,0,1,1,1,0,1,0,1.066633,0
1,0,0,1,0,0,0,0,0,1,0,0,1.1222,0
0,0,1,1,0,0,0,0,0,0,0,0,1.7333,0
0,0,0,1,0,0,0,0,0,0,0,0,1.7333,0
1,0,0,1,0,0,0,1,0,1,0,0,1.7333,0
1,0,1,1,0,0,0,0,0,1,0,0,1.7333,1
0,0,1,1,1,0,0,0,0,1,0,0,1.7333,1
1,1,1,0,0,0,0,1,0,1,0,1,1.333367,0
1,1,0,1,0,0,0,0,0,0,0,0,1.333367,0
1,1,0,0,0,0,1,0,0,1,0,0,1.333367,0
1,1,0,0,0,0,0,1,0,1,1,0,1.333367,0
1,1,0,1,1,0,1,0,0,1,0,0,1.333367,0
1,1,0,0,1,0,0,1,0,1,0,0,1.333367,0
1,1,0,0,1,0,0,1,0,1,0,1,1.333367,0
1,1,0,1,1,0,0,0,0,0,0,1,1.333367,0
1,1,0,0,0,0,0,0,0,0,0,1,1.333367,0
0,0,1,1,1,1,0,0,0,0,0,0,2.066667,1
1,0,0,0,0,1,0,0,0,0,0,0,1.677733,0
0,0,0,1,0,1,0,0,1,1,0,0,1.677733,0
1,0,0,0,0,0,0,1,0,1,1,0,1.9556,1
1,0,0,0,0,0,0,0,0,1,1,0,1.9556,1
1,0,0,0,0,0,0,1,0,0,1,0,1.9556,1
0,0,0,0,0,0,0,0,0,1,1,0,2.155583,1
0,0,1,0,0,0,0,0,0,0,0,0,1.9556,1
0,0,0,1,0,0,0,0,0,1,1,0,2.155583,1
0,0,0,1,0,0,0,0,0,0,1,0,2.155583,1
0,0,1,1,0,0,0,0,0,0,1,0,2.155583,1
0,0,0,1,1,0,0,0,0,1,0,0,1.9556,1
0,0,1,0,0,0,0,0,0,0,1,0,1.855567,1
0,0,0,0,0,0,0,1,0,1,1,0,1.855567,1
0,0,0,0,0,0,0,1,0,0,1,0,1.855567,1
0,0,0,0,0,0,1,0,0,1,1,0,1.855567,1
0,0,0,0,0,0,1,0,0,0,1,0,1.855567,1
0,0,1,0,0,0,0,1,0,0,1,0,1.855567,1
