OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.97332,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.555543,1
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.2444,0
0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1.6222,1
0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1.2444,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1.2444,0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1.2444,0
0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1.2444,0
1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1.2444,0
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1.2444,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.155567,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.155567,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.15555,1
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1.4,0
1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1.4,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93335,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5111,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5111,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.93335,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.7556,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.13335,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2.13335,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.7556,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2.13335,1
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.7556,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.9111,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.9111,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.9111,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.9111,1
