encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,0,0,1,0,0,1,0,1,1,14.65
1,0,1,0,0,0,0,1,0,1,0,18.49
1,0,0,0,0,0,1,0,0,1,0,10.33
0,0,0,0,1,0,0,1,1,1,0,14.92
0,1,0,0,1,0,0,0,0,0,0,10.5
0,1,0,0,1,0,0,0,0,0,1,10.7
0,1,0,0,0,1,0,0,1,1,0,25.18
1,0,0,0,0,1,0,1,0,0,0,13.76
0,1,0,0,0,0,1,1,1,0,0,27.57
1,1,0,0,0,0,1,1,0,0,0,23.69
0,1,1,0,0,0,0,0,0,1,0,165.44
1,0,0,1,1,0,1,1,0,0,1,314.9811288244564
1,0,0,1,1,1,1,0,0,0,0,314.9813565530135
1,1,1,0,1,1,0,0,1,0,1,314.98384289057833
1,0,1,1,0,1,1,0,1,1,1,314.98508977260536
1,0,0,0,0,1,0,1,1,0,1,314.98459348378134
0,1,1,1,0,0,1,0,1,0,1,314.98560624086633
0,0,1,1,1,1,1,1,1,0,1,314.98782461174966
1,0,0,1,0,0,1,1,1,0,1,314.9823645492131
