NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.876556,1
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,1.1778,0
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,1.1778,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,1.1778,0
1,0,0,0,1,1,0,0,0,1,0,1,1,22,8,0,1.1778,1
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,1.696333,1
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,1.1778,1
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,1.1778,1
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,1.1778,1
0,0,0,0,0,0,0,0,0,0,1,1,1,48,8,0,1.1778,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.6889,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.2889,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,320,0,2.6889,1
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,0,2.2889,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,160,0,1.5556,1
0,1,0,0,0,0,1,0,0,0,0,0,0,44,320,0,1.5556,1
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,2.466667,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,2.466667,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,320,0,2.466667,1
0,1,1,0,0,0,0,0,0,0,1,1,0,22,160,0,1.6667,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,2.26665,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,2.0889,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,2.0889,1
