encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.406859,1
0,1,0,0,1,0,0,1,1,0,1,2.012124,1
0,0,0,0,0,1,0,1,0,1,0,1.866667,1
0,0,0,0,1,0,0,0,1,0,0,2.0189,1
0,1,0,0,1,0,0,1,1,1,0,2.516687,1
0,0,0,1,0,0,0,1,1,0,0,1.916675,1
0,0,0,0,0,1,0,0,1,0,0,2.264131,1
1,1,1,0,0,0,0,0,1,0,0,0.877767,0
0,1,0,0,0,1,0,0,1,0,0,0.877767,0
0,1,0,0,0,1,0,1,0,1,0,0.877767,0
0,0,0,1,0,0,0,1,1,1,0,1.975933,1
1,1,0,0,1,0,0,0,0,1,0,2.158907,1
0,0,0,0,0,1,0,0,0,0,0,2.088913,1
0,0,0,0,0,1,0,1,0,0,0,1.998167,1
0,0,0,0,0,1,0,0,0,1,0,1.744475,1
0,1,0,0,1,0,0,0,0,0,0,1.8778,1
1,1,0,0,0,1,0,0,0,0,0,1.916692,1
0,0,0,0,0,1,0,1,1,1,0,1.400017,0
0,0,0,0,1,0,0,0,0,1,0,1.955575,1
0,0,0,0,1,0,0,0,0,0,0,1.3667,0
1,1,0,0,1,0,0,0,0,0,0,1.905567,1
0,0,0,0,0,0,1,0,1,0,0,2.0278,1
0,1,0,1,0,0,0,1,1,1,0,1.7963,1
0,1,0,0,0,1,0,0,0,0,0,1.900017,1
0,1,0,0,1,0,0,1,1,1,1,1.861133,1
