encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.387017,1
0,0,0,1,0,0,0,1,1,0,0,2.521359,1
0,1,0,0,0,0,1,0,0,1,0,2.622206,1
0,1,0,0,1,0,0,1,1,1,0,2.699989,1
0,0,0,1,0,0,0,1,1,1,0,1.902362,1
0,1,0,1,0,0,0,0,0,0,0,1.011067,1
0,0,1,0,0,0,0,0,1,0,0,1.011067,0
0,0,0,1,0,0,0,0,1,0,0,1.011067,0
1,0,0,0,1,0,0,1,1,0,0,1.011067,1
0,1,1,0,0,0,0,0,0,0,0,1.011067,1
1,1,0,0,0,0,1,0,0,0,0,2.256667,1
0,1,0,1,0,0,0,1,1,1,0,2.172208,1
0,1,0,0,1,0,0,0,0,0,0,1.83554,1
1,1,0,0,1,0,0,0,0,0,0,2.533329,1
1,0,0,0,0,0,1,0,0,1,0,1.692567,1
0,0,0,0,0,0,1,0,1,0,0,2.283333,1
1,1,1,0,0,0,0,0,0,1,0,2.222208,1
0,0,0,0,1,0,0,0,0,1,0,2.177793,1
0,0,0,0,1,0,0,0,1,0,0,1.733333,1
1,0,0,0,0,0,1,0,1,0,0,2.122225,1
0,1,0,0,1,0,0,1,1,1,1,1.83335,1
0,0,0,0,0,1,0,0,0,1,0,1.972233,1
