encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,0,1,0,1,0,0,10.18
1,0,1,0,0,0,0,0,1,0,0,10.35
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,0,1,0,0,0,1,0,0,9.33
0,1,0,0,1,0,0,1,1,1,0,10.19
1,0,0,0,1,0,0,0,1,0,0,10.19
1,0,0,1,0,0,0,0,1,1,0,10.22
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,0,0,1,0,0,0,1,1,1,13.79
1,0,0,1,0,0,0,0,1,0,0,13.61
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,1,0,0,0,0,0,0,0,0,25.23
0,0,0,0,1,0,0,1,0,0,0,23.62
1,0,0,0,1,0,0,0,1,1,1,14.44
0,1,0,1,0,0,0,1,0,0,0,8.85
1,1,1,0,0,1,0,1,0,0,1,314.9847218403429
0,0,1,1,1,0,0,0,1,1,0,314.9860741561064
1,1,0,1,1,0,0,0,0,0,0,314.9822756090502
1,1,0,0,1,0,0,0,0,0,0,10.28
1,0,0,0,1,0,0,0,1,0,0,10.19
1,0,0,0,0,0,1,0,1,0,0,10.18
1,0,0,1,0,0,0,0,1,1,0,10.22
1,0,1,0,0,0,0,0,1,0,0,10.35
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,0,0,1,0,0,1,0,0,0,23.62
0,0,1,0,0,0,0,0,0,0,0,25.23
1,0,0,1,0,0,0,0,1,0,0,13.61
1,1,0,0,1,0,0,0,1,1,1,13.79
0,1,0,1,0,0,1,1,0,0,0,314.9861262498418
0,1,0,1,1,0,1,0,0,0,0,314.9820876362
1,0,1,1,0,0,0,1,1,1,0,314.98234545036064
0,0,1,0,0,0,0,0,1,0,0,15.21
1,0,0,0,1,0,0,1,1,1,0,18.76
1,0,1,1,0,0,0,0,0,0,0,314.9822113257174
1,1,0,0,1,1,1,0,1,0,0,314.98807186617427
0,1,0,1,0,1,0,1,1,0,0,314.9868408826444
1,0,0,0,0,0,1,1,0,0,0,10.4
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,0,0,1,0,0,0,0,1,1,10.78
1,1,0,1,1,0,0,1,1,1,0,314.9835846787026
0,1,1,0,1,0,0,1,0,0,0,314.984817992896
1,1,1,0,1,0,0,1,0,1,0,314.98341021062186
1,1,1,1,1,0,0,1,0,0,0,314.98481700078395
0,1,0,0,1,0,0,1,0,0,0,14.76
1,0,0,0,0,0,0,0,0,1,0,314.98656356464653
1,0,1,0,1,1,1,0,0,0,0,314.9834392313576
1,0,0,1,0,0,1,0,1,0,0,314.98426312589083
1,0,0,0,0,0,1,1,1,0,0,170.29
1,0,1,0,1,0,1,0,1,0,0,314.98671300911536
1,1,0,0,1,0,0,0,0,1,0,10.13
0,0,1,0,0,0,1,1,0,0,1,314.98741754898134
0,0,0,1,0,0,0,0,0,1,0,15.02
1,0,0,0,1,0,0,0,0,0,0,14.66
1,1,0,0,1,0,1,0,1,0,0,314.98470556335184
1,1,1,0,1,0,0,0,0,0,0,314.9880827682714
0,0,0,0,1,0,0,0,0,0,0,10.74
1,1,0,0,1,0,0,0,1,0,0,230.29
1,0,0,0,1,0,0,0,1,0,1,10.16
1,1,0,0,0,0,1,0,1,0,1,314.9861763289206
0,0,1,0,1,0,0,0,1,1,0,314.98293661454585
0,0,0,0,1,1,0,0,1,1,0,314.9846777617992
1,1,0,0,0,0,1,0,1,0,0,29.0
0,1,0,0,1,1,0,0,1,1,0,314.98408488413986
1,0,1,1,0,0,0,1,0,0,0,314.98408939541935
1,0,0,0,1,0,0,1,1,1,1,13.51
0,0,0,1,1,0,0,0,0,1,0,314.98401372511705
0,1,0,1,0,0,1,0,1,0,0,314.98101421393744
1,1,0,0,0,0,0,1,1,0,0,314.98195846706267
1,0,1,0,1,0,1,1,1,1,0,314.9869029405496
0,1,0,0,1,1,0,1,1,1,0,314.98417389103236
1,0,0,0,1,0,1,0,1,0,1,314.98600887250143
1,1,0,0,1,0,0,1,0,1,0,13.76
1,1,0,0,0,0,1,1,1,1,0,185.03
0,1,0,0,1,0,0,0,0,1,0,25.21
0,0,1,0,1,1,0,0,1,0,0,314.9884137784903
1,0,1,1,0,0,0,0,1,0,1,314.9859666719548
1,0,0,0,1,0,0,0,1,1,0,229.77
1,0,0,0,0,0,1,0,0,1,0,10.33
1,0,1,0,1,1,0,0,0,1,0,314.98883542831567
1,0,1,0,0,0,1,0,1,1,0,314.9885758136597
1,0,0,0,0,1,1,0,1,1,0,314.98707090733006
0,0,0,0,1,0,1,0,0,1,0,314.98353635871445
1,0,0,0,1,1,0,0,1,0,0,314.98520680864846
0,0,0,0,0,0,0,0,0,1,1,314.9848410367445
0,0,0,0,1,0,0,0,1,0,1,10.31
1,0,0,0,1,0,0,0,0,1,0,14.44
1,0,0,0,1,0,0,1,1,0,0,24.93
0,0,0,0,0,0,0,0,0,0,0,314.98185892146495
