encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.76888,1
1,0,0,0,1,0,0,0,1,0,0,2.422217,1
1,0,0,0,0,0,1,0,1,0,0,2.777775,1
1,0,0,1,0,0,0,0,1,1,0,2.4148,1
1,0,1,0,0,0,0,0,1,0,0,2.770367,1
0,1,0,0,1,0,0,0,1,1,1,1.444467,1
0,0,0,0,1,0,0,1,0,0,0,1.444467,1
0,0,1,0,0,0,0,0,0,0,0,1.444467,1
1,0,0,1,0,0,0,0,1,0,0,1.444467,1
1,1,0,0,1,0,0,0,1,1,1,1.444467,1
0,1,0,0,1,0,0,1,1,1,0,2.433317,1
0,0,0,0,1,0,0,0,0,0,1,1.8,1
0,1,0,0,1,0,0,0,0,0,0,1.8,1
0,0,0,0,1,0,0,0,0,1,0,2.433317,1
0,0,0,0,1,0,0,0,1,0,0,2.433317,1
