OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.745678,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1.1111,0
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1.1111,0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1.1111,0
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1.1111,0
1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1.1111,0
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1.1111,0
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1.1111,0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.1111,0
1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1.1111,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1.3778,0
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1.73335,1
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.3778,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.55,1
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1.3778,1
1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1.3778,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.3778,1
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.3778,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.340733,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1.96665,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.96665,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.96665,1
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1.96665,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.4889,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2.16665,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1.8444,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.8889,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.8889,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.8889,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.8889,1
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1.8889,1
