NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,0.35
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,0.38
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,0.38
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,0.42
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,1,0.43
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,0.43
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,0.44
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,0.48
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,0.49
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,2,0.55
1,1,1,0,0,1,0,0,0,1,1,1,0,44,320,0,0.69
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,0.69
1,0,0,0,1,0,0,0,0,0,0,0,1,44,8,0,1.04
1,0,0,1,1,1,0,0,1,0,0,1,0,22,8,1,1.2210122564024462
0,1,0,0,1,1,1,1,1,0,1,1,1,22,160,1,1.2211203786073144
1,0,1,0,1,1,0,0,0,1,1,1,1,8,8,0,1.2214961927477215
0,1,0,0,0,1,1,1,1,0,1,1,1,44,160,0,1.221582093245506
0,0,1,1,1,1,1,0,1,0,1,1,1,22,160,2,1.2216190829393585
0,0,1,1,0,1,1,1,0,1,1,1,0,44,160,0,1.2218472477046765
1,0,1,0,1,0,1,0,1,0,0,0,0,8,320,1,1.2218727861764076
