iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.5648,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.329622,1
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.196267,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,1.196267,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.196267,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,10,1.05,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,1.05,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,1.600933,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,1.05,0
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,1.05,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.180525,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.5648,1
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.0194,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.3222,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.333325,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.333325,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.64165,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.5833,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.338875,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.249067,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.4472,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,1.4472,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.99165,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,1.4472,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,90,1.4389,0
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.2787,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.7639,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.7639,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.9111,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.9111,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.0361,1
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,2.0361,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,2.0361,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.0361,1
