NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.906178,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.902788,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.56444,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,2.4852,1
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,2.483325,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.4,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.4,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.4,1
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,1.4,1
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,1.4,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,2.2815,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,1.4,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.35555,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.525933,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.8667,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.3,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.1333,1
