encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,0,0,0,0,2.22,1
0,1,0,1,0,0,0,1,0,0,0,1.77336,1
0,0,0,0,0,1,0,0,0,0,0,2.062967,1
0,1,0,0,1,0,0,0,0,0,1,1.133333,1
0,0,0,0,0,1,0,0,1,1,0,2.35925,1
0,1,0,0,1,0,0,1,1,0,1,2.574089,1
0,0,0,0,1,0,0,1,0,0,1,1.886667,1
0,1,0,0,1,0,0,0,0,0,0,1.895547,1
0,0,0,0,0,1,0,1,0,0,0,1.133333,1
0,1,0,0,0,1,0,1,1,1,0,1.133333,1
1,0,0,1,0,0,0,1,0,1,0,2.400017,1
0,1,0,0,1,0,0,1,1,1,1,1.600033,1
0,1,0,1,0,0,0,1,1,1,0,2.372217,1
0,0,0,0,1,0,0,0,0,0,1,1.477733,1
1,1,0,0,1,0,0,0,0,0,0,2.033333,1
1,0,0,1,0,0,0,0,1,1,0,2.033333,1
1,0,1,0,0,0,0,0,1,0,0,1.899967,1
