NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.895229,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.888883,1
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,2.2278,1
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,1,1.4778,1
1,1,0,0,0,1,1,0,0,1,0,1,0,22,160,0,1.8148,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.8148,1
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,1.4778,1
1,0,1,1,0,1,0,1,0,0,0,1,0,22,320,0,1.4778,1
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,1.4778,1
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,1.4778,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,2.631467,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.631467,1
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,0,2.45555,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.45555,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.45555,1
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,1,2.1833,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.1833,1
