iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.421429,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,0.766667,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,10,1.125,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.7,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.7,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,90,1.133333,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,0.7,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.7,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,0.766667,0
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,0.7,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,0.6,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,10,0.6,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.325,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,0.8,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,1.333333,1
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,0.8,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,2.285714,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.016667,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.3,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,1.0,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.0,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.9,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.025,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.066667,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,2.16,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,90,0.9,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,2.05,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,1.4,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.8,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.4,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,10,1.4,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.3,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,2.1,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.1,1
