NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.644444,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,2.333333,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.644444,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,2,2.644444,1
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,0.6,1
0,1,0,0,0,0,0,0,1,0,0,0,0,48,8,1,0.6,1
1,0,1,1,1,0,0,0,0,0,0,0,0,44,8,0,0.6,1
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,1,0.6,1
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,0.6,1
0,0,0,0,1,0,0,0,0,0,0,0,1,48,8,2,0.6,1
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,0,1.9,1
0,0,1,0,1,0,0,0,0,1,0,1,1,8,8,2,1.9,1
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,2,1.9,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,1.9,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,160,0,1.9,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.6,1
