NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,1,1,0,0,0,0,0,1,0,8,320,0,2.43556,1
1,0,0,0,0,0,0,0,0,1,1,1,1,8,8,0,1.2444,0
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,2.476171,1
1,1,1,0,0,1,0,0,1,1,0,0,0,22,160,0,1.2444,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22,8,1,1.2444,0
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.2444,0
0,1,1,0,1,0,0,0,0,0,0,0,0,22,8,0,1.2444,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,1.2444,1
0,1,0,0,0,0,1,0,0,1,0,1,0,44,160,0,1.2444,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.2444,1
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,2.677775,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,2.459267,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.459267,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.85555,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,1.4,1
0,1,1,0,0,0,1,0,0,0,0,1,0,22,160,0,2.281467,1
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.5037,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,320,0,2.2889,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,320,0,2.1222,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,1.9333,1
1,1,0,0,0,1,1,0,0,1,0,1,0,22,160,0,1.9333,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.3,1
1,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.3,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.0667,1
