NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,0,0,0,0,0,1,0,0,8,160,0,2.94224,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.94224,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.94224,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,2.950025,1
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,1,2.296333,1
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,2,1.644467,1
1,0,1,1,0,1,0,1,0,1,0,1,0,48,320,0,1.644467,1
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,2,1.644467,1
0,0,0,1,1,0,0,0,0,0,0,1,0,48,320,0,1.644467,1
0,0,1,1,0,1,0,1,0,1,0,0,0,44,160,0,1.644467,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.244433,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,160,0,2.244433,1
0,1,1,0,0,0,0,0,0,1,1,0,0,22,160,0,2.244433,1
