encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,1.699967,1
1,1,0,0,1,0,0,0,0,0,0,2.090443,1
1,1,0,0,0,1,0,0,0,0,0,2.1603,1
0,0,0,0,1,0,0,0,1,0,1,0.866633,1
0,0,0,0,1,0,0,1,0,0,1,2.16666,1
0,0,0,0,0,1,0,0,0,0,0,2.63998,1
0,1,0,0,1,0,0,0,0,0,1,0.866633,1
0,1,0,0,1,0,0,1,1,1,0,2.28251,1
0,0,0,1,0,0,0,1,1,0,0,1.946633,1
0,0,0,0,0,1,0,1,0,0,0,1.366633,1
0,0,0,0,1,0,0,0,0,0,1,2.033333,1
1,1,0,0,1,0,0,0,0,0,1,1.488883,1
0,0,0,0,1,0,0,1,1,0,1,1.2778,1
0,1,0,0,0,1,0,0,0,0,0,1.488883,1
1,1,0,1,0,0,0,0,0,0,0,1.5333,1
0,0,0,0,0,1,0,1,0,1,0,1.788867,1
0,1,0,0,1,0,0,0,0,0,0,1.788867,1
0,1,0,1,0,0,0,1,1,1,0,1.788867,1
