NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,2.859278,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,2.29445,1
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.657157,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,1.7111,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,1.3333,1
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,1,1.3333,1
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,2,1.3333,1
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,0,1.3333,1
0,0,1,1,0,1,0,0,0,0,1,0,0,44,160,0,1.3333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,1.3333,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,2.650025,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,2.2741,1
0,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,1.4889,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,2.22225,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,2.0667,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.437067,1
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,2.0667,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.22225,1
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.22225,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,1.9778,1
