auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,0,1,1,0,1,0,0,1,0,0,1.594467,0
1,1,1,1,1,0,1,0,0,0,0,0,2.0713,1
1,1,0,1,1,0,0,1,1,0,0,0,1.05,0
0,0,1,0,0,1,0,0,1,0,1,0,1.05,0
0,0,0,0,0,1,0,0,1,0,1,0,1.05,0
1,0,0,1,1,1,1,1,1,1,1,1,1.05,0
0,0,0,1,1,1,1,1,1,1,1,1,1.05,0
1,1,1,1,0,1,1,1,0,1,1,0,1.05,0
1,1,0,1,0,1,1,1,0,1,1,0,1.05,0
1,1,1,1,1,1,1,1,0,1,0,1,1.05,0
0,0,0,0,0,0,1,0,0,1,1,0,1.81665,1
0,0,0,0,0,0,0,0,0,1,1,0,0.9083,0
0,0,0,1,0,0,1,1,0,1,1,0,0.9083,0
0,0,0,0,0,0,1,1,0,1,1,0,0.9083,0
0,0,0,0,0,0,0,0,0,0,1,0,1.81665,1
0,0,0,0,0,0,0,0,0,0,1,1,0.9083,0
0,0,0,0,0,0,1,0,0,1,1,1,0.9083,0
0,0,0,1,0,0,0,0,0,1,1,0,0.9083,0
0,0,0,1,0,0,0,1,0,1,1,0,0.9083,0
0,1,0,0,0,0,0,0,0,1,1,0,0.9083,0
1,1,1,1,0,0,1,1,0,1,0,1,2.21112,1
1,1,1,1,0,0,0,1,0,1,1,1,1.0111,0
1,1,0,1,1,0,1,0,0,1,0,0,1.894433,1
1,1,0,0,0,0,1,1,0,1,0,1,1.0111,0
1,1,1,1,1,0,0,1,0,1,1,1,1.0111,0
1,1,1,1,1,0,0,1,0,1,1,0,1.0111,0
1,1,1,1,1,0,0,0,0,1,1,0,1.894433,1
1,1,0,1,1,0,0,1,0,0,1,1,1.0111,0
0,1,0,1,0,0,1,1,0,1,0,0,1.68615,1
0,1,1,1,1,0,0,0,0,0,0,0,1.4917,0
0,1,1,1,1,0,1,0,0,0,0,0,1.4917,0
0,1,1,1,1,0,1,0,0,1,0,0,1.4917,0
1,1,1,1,1,0,1,1,0,1,0,0,2.012967,1
1,0,0,1,0,0,1,0,0,1,0,1,1.9278,1
0,0,0,0,0,0,0,0,0,1,0,0,1.9278,1
1,0,0,0,0,0,0,0,0,0,0,0,1.5056,0
1,1,0,0,0,0,0,0,0,1,0,0,1.975933,1
0,1,0,0,0,0,0,0,0,1,0,0,1.5056,0
1,1,1,1,0,0,1,0,0,1,0,0,1.8139,1
0,1,0,1,0,0,1,1,0,1,0,1,1.5056,0
1,1,1,1,0,0,1,0,0,1,0,1,1.8139,1
1,1,1,1,1,0,0,0,0,0,1,0,1.8361,1
1,1,1,1,1,0,0,0,0,0,0,0,1.675,0
1,1,1,0,0,0,0,0,0,0,0,1,1.675,0
1,1,0,0,0,0,0,1,0,1,0,1,1.675,0
1,1,1,1,1,0,0,0,0,1,0,0,1.675,0
1,1,1,1,1,0,0,1,0,0,1,0,1.6222,0
0,0,0,0,0,0,0,1,0,0,0,0,1.725,1
0,0,0,0,0,0,0,0,0,0,0,1,1.725,1
0,0,0,0,0,0,0,1,0,1,0,0,1.725,1
0,0,0,0,0,0,0,0,0,0,0,0,1.725,1
0,0,0,0,0,1,1,0,0,1,0,0,1.725,1
0,0,0,1,1,0,0,0,0,0,0,0,1.725,1
