encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,1,2.370689,1
0,1,0,0,0,0,1,0,0,1,0,2.28446,1
0,0,0,1,0,0,0,1,1,0,0,2.247225,1
1,1,0,0,1,0,0,0,0,0,0,2.627146,1
0,0,0,0,1,0,0,1,1,0,1,1.9463,1
1,1,0,0,1,0,0,0,0,0,1,1.9463,1
1,1,0,0,1,0,0,0,1,0,1,1.1389,1
0,0,0,0,1,0,0,0,1,0,0,2.370689,1
0,1,0,0,1,0,0,0,0,0,1,1.90835,1
1,0,0,0,1,0,0,1,0,0,1,1.1389,1
0,1,0,0,1,0,0,0,1,0,1,2.49075,1
0,0,0,0,1,0,0,0,1,0,1,1.49445,1
0,0,0,0,0,1,0,1,0,1,0,1.79165,1
1,1,0,1,0,0,0,0,0,0,0,2.1139,1
0,0,0,0,1,0,0,1,0,0,1,1.85,1
0,0,0,0,1,0,0,0,0,0,1,1.85,1
0,0,0,0,1,0,0,0,0,0,0,1.725,1
