iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,1.0667,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.8611,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.0667,0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.804922,1
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,90,1.377767,1
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,90,1.0667,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,1.0667,0
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.7889,1
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,10,1.0667,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,10,1.0667,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,1.1333,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.1333,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.1333,1
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,1.1333,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.7111,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.5185,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,2.1222,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.7111,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.7111,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.1222,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3222,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.3222,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,2.3222,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.3222,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.3222,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,2.1111,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.1111,1
