encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,0,1,0,1.988867,1
0,0,0,0,0,0,1,0,1,0,0,2.80889,1
0,1,0,0,1,0,0,1,1,1,0,2.165076,1
1,0,0,1,0,0,0,0,1,1,0,2.47301,1
0,0,0,1,0,0,0,1,1,0,0,1.84444,1
0,1,0,0,1,0,0,1,1,0,1,2.25556,1
0,0,0,0,0,1,0,1,0,1,0,1.451867,1
1,1,0,0,0,1,0,0,1,0,0,1.177733,1
0,0,0,1,0,0,0,0,1,1,0,1.177733,1
1,0,0,0,0,0,1,0,1,1,0,1.177733,1
0,0,0,1,0,0,0,1,1,1,0,2.455567,1
0,0,0,0,0,1,0,1,1,1,0,1.2556,1
1,0,0,1,0,0,0,1,0,1,0,2.3,1
0,1,0,0,1,0,0,0,1,0,1,2.066683,1
0,0,0,0,0,1,0,0,1,0,0,1.633333,1
1,0,0,0,0,0,1,0,1,0,0,1.966667,1
0,0,0,0,1,0,0,0,1,0,1,2.066683,1
0,0,0,0,1,0,0,1,1,0,1,1.633333,1
1,0,0,0,1,0,0,0,1,0,1,1.8,1
1,1,0,0,1,0,0,0,0,0,0,1.833367,1
