encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,1.60222,1
0,1,0,0,1,0,0,1,1,1,0,2.222208,1
0,0,0,0,0,1,0,0,0,1,0,0.9111,0
1,1,0,0,1,0,0,0,0,0,1,2.0349,1
0,0,0,0,0,0,1,0,1,0,0,2.401842,1
1,1,0,0,0,1,0,1,0,0,0,1.8333,1
1,0,0,0,0,0,1,0,1,0,0,2.500846,1
0,0,0,0,0,1,0,0,1,0,0,2.149356,1
0,0,0,0,0,1,0,1,0,0,0,1.54,1
0,1,0,0,1,0,0,0,1,1,1,0.9111,0
0,1,0,1,0,0,0,1,1,1,0,1.633333,1
0,0,0,0,1,0,0,0,1,0,0,1.874067,1
1,1,0,0,1,0,0,0,0,1,0,2.077775,1
1,1,0,0,0,0,1,0,0,0,0,2.033333,1
1,1,0,0,1,0,0,0,0,0,0,1.807367,1
0,0,0,0,0,1,0,0,0,0,0,1.585167,1
0,0,0,0,1,0,0,1,0,0,1,1.5111,1
0,0,0,1,0,0,0,1,1,1,0,1.5222,1
0,1,0,0,1,0,0,0,0,0,0,1.67775,1
1,1,0,0,0,1,0,0,0,0,0,1.807367,1
0,0,0,0,1,0,0,0,0,0,1,1.4444,0
0,1,0,0,0,1,0,0,0,0,0,1.4333,0
0,0,0,0,1,0,0,0,0,1,0,1.7889,1
0,0,0,0,1,0,0,0,0,1,1,1.7889,1
