NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.911111,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,2,2.681483,1
1,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,2.3111,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,1.2222,0
1,1,0,0,0,0,0,0,1,0,0,1,0,48,8,1,1.2222,1
0,1,0,0,0,0,0,1,0,1,0,1,0,44,8,1,1.2222,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.2222,0
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,2,1.2222,1
1,0,0,0,0,1,0,0,1,1,0,1,1,44,160,0,1.2222,1
0,0,1,0,0,0,0,1,0,1,0,0,1,44,8,1,1.2222,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.722225,1
1,0,1,0,1,1,0,0,0,0,0,1,1,8,8,0,2.722225,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,8,0,2.325933,1
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,0,1.5111,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,1,2.2889,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,1.6667,1
1,0,0,0,0,0,0,0,0,1,1,1,1,8,8,0,1.6667,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,2.35555,1
1,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,2.0,1
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,2.35555,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.35555,1
1,0,0,0,1,1,0,0,0,1,0,0,1,8,8,0,2.1111,1
