NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.98
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,1.82
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.78
0,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,4.87
1,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,3.8
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,3.86
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,3.85
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,4.76
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,5.6
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,8.91
0,0,0,0,0,1,0,0,0,0,1,0,1,48,320,0,9.82
0,0,1,1,0,0,0,0,1,0,0,0,0,48,320,0,8.94
1,0,1,0,0,1,0,1,0,1,0,0,1,48,320,0,10.23
1,1,1,0,0,0,0,1,0,1,0,0,0,22,160,0,12.552860299409755
0,0,0,0,0,1,1,1,0,1,0,0,0,8,8,0,12.555585841953283
1,1,0,0,1,1,1,0,0,1,0,0,0,22,160,0,12.555785832921304
0,0,1,1,0,0,0,0,1,0,1,0,0,48,320,1,12.557636719004465
0,0,0,1,0,0,1,0,1,0,1,0,0,48,8,0,12.551940227289757
0,1,0,1,0,1,0,1,0,0,0,0,1,8,8,1,12.551681804656944
1,1,1,1,0,1,1,0,1,1,0,1,0,48,8,2,12.55809000232285
0,1,1,0,0,0,1,0,0,1,0,0,0,48,320,0,12.55859938866319
0,0,0,0,1,1,0,1,0,0,1,1,1,48,320,0,12.557042822618463
0,1,1,0,0,0,0,0,1,0,1,0,1,22,160,0,12.551799409022822
0,0,1,1,0,1,0,1,1,0,1,1,1,22,8,2,12.558538734987467
1,0,1,1,1,0,1,0,0,0,1,0,0,8,8,2,12.554800798026506
0,0,0,1,1,1,1,1,0,0,0,0,0,22,8,1,12.558957702626765
1,0,1,0,1,1,1,0,1,1,1,0,1,22,320,0,12.555943757801723
1,0,0,0,0,1,1,1,0,1,0,1,1,48,160,1,12.553199056707273
0,0,1,0,1,0,0,1,1,0,1,0,1,22,160,0,12.55292740530517
0,0,0,0,0,0,0,0,0,0,0,0,1,44,8,1,12.552386180627355
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,2.76
1,1,1,1,1,0,0,1,0,1,0,1,0,48,8,0,12.553872603397298
1,0,1,0,0,0,0,0,1,1,0,0,1,48,320,1,12.555834787464674
1,0,1,0,0,1,0,1,0,1,0,0,1,22,8,1,12.551731434633968
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,2.25
0,0,0,1,0,0,1,0,1,0,0,1,1,48,8,0,12.554571173897427
0,0,0,0,0,1,0,0,0,0,1,0,1,48,160,0,12.551156873575193
1,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,12.558303927841305
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,12.551425270633622
0,0,1,1,0,0,0,1,0,0,0,0,0,48,8,0,9.99
0,1,0,0,0,0,1,0,0,0,0,1,0,48,320,0,12.557822213740394
0,0,1,1,0,0,0,0,1,1,0,1,0,48,8,0,12.555882158123
0,0,0,1,0,0,0,1,0,1,0,1,0,22,160,0,12.557641008966467
1,0,1,1,1,0,0,0,0,0,1,0,0,8,8,0,12.555595712176498
0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,12.557505321398903
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,2.85
0,0,0,1,0,0,0,0,0,0,0,0,1,22,8,1,12.552975818073365
1,0,0,0,0,0,0,0,1,1,1,0,0,48,8,0,12.558008077855357
1,1,1,0,0,0,1,1,0,0,1,1,1,8,8,2,12.554979136918641
0,1,1,0,0,0,0,1,0,0,0,0,0,8,8,0,12.55318793275492
0,1,0,1,0,0,1,0,0,1,1,0,0,22,160,1,12.558099498305621
0,0,1,1,0,0,0,1,0,1,0,0,0,8,8,0,12.553844839758977
0,0,0,1,1,0,0,1,0,1,0,1,0,8,8,2,12.558151345669101
0,0,0,1,0,0,0,0,0,1,1,0,0,44,8,1,12.55244745113389
1,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,12.556615501007169
0,0,0,1,0,0,1,0,0,0,1,0,0,8,8,0,12.551821638405267
0,0,1,0,0,0,0,0,0,1,1,0,1,8,8,0,12.55529341219683
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,2,6.18
1,1,1,0,0,0,0,0,0,0,1,1,1,48,160,0,12.551958497314773
0,0,0,0,0,0,0,1,1,1,0,0,0,22,8,0,12.557782873091167
0,0,0,1,0,0,0,0,0,0,1,0,1,44,8,0,12.553943751685141
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,5.63
1,1,0,0,0,0,1,1,0,1,1,1,0,22,8,0,12.556626032021843
0,0,1,0,0,0,0,1,1,0,1,0,0,22,160,0,12.551864306303319
0,1,1,0,0,0,0,0,1,1,0,0,1,22,8,0,12.55611577625906
1,0,1,1,0,0,0,1,0,1,0,0,1,44,160,0,12.552371192186703
0,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,12.556460620460735
0,1,1,0,0,0,1,0,0,0,0,0,0,8,8,0,12.553960833342103
0,0,0,1,0,0,0,1,0,0,1,0,0,22,320,0,12.556199846580764
0,1,0,0,0,0,1,0,0,0,0,1,1,48,160,0,12.558800149165853
1,1,1,1,0,0,0,1,0,1,0,1,0,22,160,0,12.557505503695245
0,0,1,1,0,0,0,0,0,0,0,0,0,48,160,0,12.555466565825531
0,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,12.553319922317097
0,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,12.558147853624332
