NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.819733,1
0,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.612686,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.819733,1
0,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,1.8148,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,1.6,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,2.2111,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,1.2,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,1.2,1
1,0,0,1,1,1,0,0,0,1,0,1,0,22,8,0,1.2,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,1.2,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.4296,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.2222,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,2.2333,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,1.8444,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.8444,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,2.2333,1
