encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,0,0,1,0,0,1,1,1,0,10.19
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,1,0,0,0,0,1,1,1,0,10.72
1,0,0,0,0,0,1,0,1,0,0,10.18
0,0,0,0,0,0,1,0,1,0,0,10.16
0,0,0,0,1,0,0,0,0,1,1,10.78
0,1,0,0,0,1,0,0,0,0,0,10.13
0,1,0,0,1,0,0,0,0,0,1,10.7
0,0,0,0,0,1,0,0,1,1,0,10.68
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,0,0,1,0,0,0,1,1,1,14.97
0,1,1,0,0,0,0,1,0,1,0,15.24
0,0,1,0,0,0,0,0,1,0,0,15.21
1,1,0,0,1,0,0,0,1,1,0,18.06
1,0,0,0,1,0,0,1,0,1,1,226.51
1,0,1,1,0,0,1,0,1,1,0,314.98341924594115
0,0,1,1,1,1,0,0,0,0,1,314.98645860155085
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,0,0,1,0,0,1,1,1,0,10.19
0,1,0,0,0,1,0,0,0,0,0,10.13
0,0,0,0,0,1,0,0,1,0,0,9.94
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,1,0,0,0,0,1,1,1,0,10.72
0,0,0,0,1,0,0,0,0,1,1,10.78
0,0,1,0,0,0,0,0,1,0,0,15.21
0,1,1,0,0,0,0,1,0,1,0,15.24
0,0,0,0,1,0,0,0,1,1,1,14.97
0,0,0,0,1,1,0,0,1,0,0,314.9822235206879
1,1,0,1,0,0,0,1,0,1,0,19.0
0,0,0,0,0,1,1,1,1,0,0,314.9831133929086
1,1,0,0,1,0,0,1,1,0,0,12.3
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,1,0,0,0,1,1,1,0,0,314.98731107297897
1,0,0,1,1,0,0,1,1,1,0,314.9878994232637
0,1,0,0,1,0,0,1,1,0,0,230.38
0,0,0,0,0,1,1,0,1,1,0,314.9845295758037
1,1,0,1,1,0,0,1,1,1,0,314.98802860402975
0,1,1,0,1,0,0,1,0,0,0,314.9823712993555
0,0,1,0,0,0,0,1,0,1,0,24.79
1,1,0,1,0,0,0,1,0,0,0,28.69
1,0,0,1,0,0,1,1,0,1,0,314.98440864144226
1,1,0,0,1,0,1,0,0,1,0,314.9837508300064
1,1,0,0,0,0,0,0,0,0,0,314.9818651062381
0,0,0,1,0,0,0,1,0,1,0,229.87
1,0,1,0,0,1,0,0,0,0,1,314.981672765049
0,0,0,0,0,0,1,1,1,0,0,14.92
0,0,0,0,1,0,0,0,0,0,1,10.72
0,0,0,0,0,1,0,1,1,0,0,14.93
1,0,0,0,0,0,1,1,1,0,0,170.29
1,1,0,0,0,1,0,0,1,0,0,15.19
0,0,0,1,0,0,0,1,1,1,0,10.72
0,0,0,0,1,1,0,0,1,1,0,314.9828712517999
1,0,1,1,0,0,0,0,0,1,1,314.9813618891908
0,1,0,0,1,0,0,1,0,1,0,14.7
0,1,0,0,1,1,0,0,1,0,0,314.9872182414612
1,0,0,0,0,0,0,1,1,0,0,314.98826022533234
1,0,0,1,0,1,0,0,1,0,0,314.9886724983773
0,1,0,0,0,1,1,0,0,0,1,314.98280532884456
0,0,0,0,0,0,1,1,1,0,1,314.98414682962675
1,0,0,0,0,1,0,0,1,1,0,230.68
1,0,0,1,0,0,0,0,0,0,0,28.6
0,1,0,0,1,0,1,0,1,1,0,314.9864381619392
0,0,0,0,0,0,0,1,1,1,0,314.9886793051333
1,0,0,0,1,0,1,0,0,1,0,314.98351362880805
1,1,0,0,0,1,0,0,0,0,0,10.17
0,0,0,1,0,1,0,0,1,0,0,314.9833661411509
0,0,0,0,0,1,0,0,0,1,0,10.23
0,0,0,1,0,1,0,0,0,0,0,314.9883211419595
0,1,0,0,0,1,0,0,1,0,0,15.68
0,1,0,0,1,0,0,0,0,1,0,25.21
0,0,0,0,0,1,0,1,1,1,1,314.9866654186707
0,0,0,0,1,0,0,0,0,0,0,10.74
0,1,0,0,0,1,0,1,0,1,0,15.62
1,1,1,0,0,1,0,0,0,0,0,314.9814845634383
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,0,0,1,0,1,1,0,229.99
0,1,0,0,1,0,0,1,1,0,1,10.43
0,1,0,0,0,0,1,0,0,0,0,226.32
1,0,0,1,0,1,0,1,0,1,0,314.9842751505844
1,1,0,0,1,0,1,0,1,1,0,314.98895887325057
1,0,0,0,0,1,0,1,0,0,0,13.76
1,1,0,0,0,0,1,0,1,0,0,29.0
1,0,0,1,0,0,0,0,0,1,0,14.68
1,0,0,0,1,0,0,0,1,0,0,10.19
0,0,0,0,0,1,0,0,0,1,1,314.9833005311848
0,0,1,0,0,0,0,0,0,1,0,289.28
0,1,0,0,0,1,0,0,0,1,0,28.03
