encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,0,0,2.094945,1
0,1,0,0,1,0,0,1,1,1,0,2.555441,1
0,1,0,0,1,0,0,1,1,0,1,2.566788,1
0,1,0,1,0,0,0,1,1,1,0,2.491719,1
0,1,0,1,0,0,0,0,1,0,0,0.892918,1
1,0,0,0,1,0,0,1,0,0,1,0.892918,1
1,0,0,0,1,0,0,1,0,0,0,0.892918,0
1,1,0,0,1,0,0,1,1,0,0,0.892918,0
1,1,0,0,1,0,0,1,0,1,0,0.892918,1
1,1,0,1,0,0,0,1,1,1,0,0.892918,1
1,0,0,0,1,0,0,0,1,0,0,2.468935,1
1,0,0,0,0,0,1,0,0,1,0,2.113611,1
1,0,0,1,0,0,0,0,1,1,0,2.379221,1
0,0,0,0,0,1,0,0,1,1,0,2.022752,1
0,0,0,0,1,0,0,0,1,0,0,1.900352,1
0,1,0,0,1,0,0,1,1,1,1,2.101436,1
0,0,0,0,0,1,0,1,1,1,0,1.74445,1
0,1,0,0,0,0,1,0,0,1,0,2.210085,1
0,1,0,1,0,0,0,1,0,0,0,2.043094,1
0,0,0,0,0,1,0,0,0,1,0,1.709091,1
0,0,0,0,0,1,0,1,0,0,0,1.7556,1
0,0,0,1,0,0,0,1,1,1,0,1.981818,1
