encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.163627,1
0,0,0,0,1,0,0,0,1,0,0,1.948803,1
0,0,0,0,0,1,0,0,1,0,0,2.054533,1
0,0,0,0,1,0,0,0,0,1,0,2.303024,1
0,0,0,0,0,0,1,0,1,0,0,2.145443,1
0,0,0,0,0,1,0,0,0,1,0,2.194335,1
1,0,0,0,0,0,1,0,0,1,0,1.590471,1
0,0,0,0,1,0,0,1,0,0,1,2.087865,1
0,0,0,0,0,1,0,1,0,0,0,1.845304,1
1,0,0,0,1,0,0,1,1,0,1,0.670718,1
1,0,1,0,0,0,0,0,0,1,0,2.145438,1
0,0,0,0,0,1,0,1,0,1,0,1.7111,1
0,0,0,1,0,0,0,1,1,0,0,2.012516,1
1,0,0,0,0,0,1,1,0,0,0,1.900502,1
0,0,0,0,0,1,0,0,0,0,0,1.742742,1
0,0,0,0,1,0,0,1,1,0,1,1.349473,1
0,0,0,0,1,0,0,0,1,0,1,1.746459,1
0,0,0,0,1,0,0,0,0,0,1,1.620191,1
0,0,0,0,0,1,0,0,1,1,0,1.6889,1
0,1,0,0,0,1,0,0,0,0,0,1.535309,1
