encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,0,1,0,0,25.1
1,0,0,1,0,0,0,0,0,1,0,14.68
1,0,0,1,0,0,0,1,0,1,0,9.95
1,0,0,1,0,0,0,0,1,1,0,10.22
1,0,1,0,0,0,0,0,0,1,0,10.14
1,1,0,1,0,0,0,0,0,1,0,14.7
0,1,0,1,0,0,0,0,1,0,0,14.83
0,0,0,1,0,0,0,0,1,1,0,14.93
1,1,0,0,1,0,0,1,0,1,0,13.76
1,1,0,1,0,0,0,0,1,1,0,13.74
1,0,0,0,1,0,0,1,1,1,1,13.51
0,1,0,0,1,0,0,0,0,0,0,10.5
0,1,0,1,0,0,0,0,0,0,0,24.81
0,0,1,0,0,0,0,0,0,0,0,25.23
1,0,1,0,0,0,0,0,1,0,0,10.35
0,1,0,0,1,0,0,1,0,0,0,14.76
1,0,0,0,0,0,1,0,0,1,0,10.33
1,0,0,0,1,0,0,1,1,0,0,24.93
0,0,1,0,0,0,0,0,1,1,0,14.94
1,1,0,0,1,0,0,0,0,0,0,10.28
1,0,0,1,0,0,0,0,1,1,0,10.22
0,1,0,0,1,0,0,0,0,0,1,10.7
1,0,1,0,0,0,0,0,0,1,0,10.14
1,0,1,0,0,0,0,0,1,0,0,10.35
0,1,0,0,1,0,0,0,0,0,0,10.5
1,1,0,1,0,0,0,0,0,0,0,10.03
0,0,1,0,0,0,0,0,0,0,0,25.23
0,1,0,1,0,0,0,0,1,0,0,14.83
1,1,0,0,1,0,0,1,0,1,0,13.76
0,1,0,1,0,0,0,0,0,0,0,24.81
0,0,0,0,0,0,0,1,1,1,0,314.9852393746863
1,0,1,0,0,0,1,0,0,1,0,314.9813951619201
1,0,0,1,0,0,1,0,1,1,0,314.9821926463408
1,0,1,0,0,0,0,0,1,1,0,162.42
1,0,0,1,0,0,0,0,1,0,0,13.61
1,1,1,0,1,0,0,1,0,1,0,314.98813281715894
1,1,0,0,0,0,1,0,0,1,0,28.02
1,0,1,0,0,0,0,1,0,0,0,13.59
0,0,1,0,0,0,0,0,1,0,0,15.21
1,0,1,0,0,0,0,0,0,0,0,27.65
1,1,0,0,1,1,0,0,0,0,0,314.98534720255384
0,0,1,0,0,0,0,1,1,1,0,10.72
1,0,0,0,0,0,0,1,0,1,0,314.9877121306809
1,1,0,0,0,0,1,0,1,1,0,13.59
1,0,0,1,0,1,0,0,1,1,0,314.9846250581368
1,0,1,0,0,0,1,1,1,0,0,314.98667354485264
1,0,0,1,0,0,1,0,0,1,0,314.9847227533836
1,1,0,1,1,0,0,1,0,1,0,314.98529731711767
1,0,0,1,1,0,1,1,1,1,0,314.9817231723934
1,0,0,0,0,0,1,0,1,1,1,314.98652346431885
1,0,1,1,0,1,0,1,0,1,1,314.98150236373414
0,0,0,0,1,1,0,1,0,0,1,314.9832899707945
1,0,1,0,1,0,0,0,0,0,0,314.9841182516204
1,0,0,1,0,0,1,1,1,0,0,314.98272941836626
0,1,0,0,1,0,1,0,0,1,0,314.9819448520874
1,0,0,1,0,0,0,1,0,0,0,14.64
0,1,0,1,1,0,1,0,0,1,0,314.98315490645064
1,0,1,0,0,0,0,0,0,0,1,314.9888227668095
1,0,0,1,0,0,0,0,0,0,0,28.6
1,1,0,1,0,0,0,0,1,0,0,18.5
1,0,1,0,1,0,0,1,0,1,0,314.98592109350136
0,1,0,1,0,0,0,0,0,1,0,162.99
1,0,0,1,0,1,1,0,1,0,1,314.9870635215679
1,1,0,1,0,0,0,1,0,1,0,19.0
1,0,0,0,1,0,0,0,0,0,1,14.91
1,0,0,0,0,0,0,0,0,0,0,314.9862025683268
1,0,0,1,0,1,0,0,0,0,0,314.9838718631233
1,0,1,0,0,0,0,1,0,1,1,314.98364038372574
0,0,1,0,0,0,0,1,0,1,0,24.79
1,0,0,0,0,0,0,1,0,0,0,314.98638889172264
1,0,0,0,0,0,0,0,0,1,0,314.9868320719844
1,0,1,1,0,0,0,0,1,0,0,314.9816752842708
1,0,1,0,0,0,0,0,1,1,1,314.98100634306576
1,0,0,1,1,0,0,1,1,0,0,314.9886543568727
0,0,0,1,0,0,0,1,0,1,0,229.87
1,0,1,0,0,1,1,0,0,1,1,314.9827166396642
1,0,0,0,0,0,1,0,1,0,0,10.18
1,0,0,0,1,0,0,1,1,0,1,15.36
1,0,0,0,1,0,0,0,0,0,0,14.66
1,1,1,0,0,0,0,1,0,1,0,28.35
1,0,1,0,0,0,0,1,1,1,0,18.81
0,1,1,0,0,0,0,0,1,0,0,165.92
1,0,1,1,0,0,0,0,1,1,0,314.9871780824005
0,1,0,0,1,0,0,1,0,1,0,14.7
1,0,1,0,0,1,1,0,0,0,0,314.98475893391037
1,1,0,0,1,0,0,0,1,0,0,230.29
0,1,0,0,1,0,1,0,0,0,0,314.9862515872868
0,1,0,1,1,0,0,0,0,0,0,314.98637441150345
1,0,1,0,1,0,1,0,0,1,1,314.9871981007821
1,1,0,0,0,0,0,0,0,1,0,314.98412780109084
