encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,0,1,0,0,1,0,2.637033,1
0,0,0,0,0,0,1,0,1,0,0,2.833338,1
1,0,1,0,0,0,0,0,0,1,0,2.02222,1
1,1,1,0,0,0,0,0,0,1,0,2.836112,1
0,0,1,0,0,0,0,1,1,1,0,1.622233,1
0,0,1,0,0,0,0,0,1,0,0,1.2667,1
1,1,1,0,0,0,0,0,1,0,0,1.2667,1
0,0,1,0,0,0,0,1,1,0,0,1.2667,1
0,0,0,0,0,0,1,1,1,0,0,1.2667,1
0,0,1,0,0,0,0,1,0,1,0,1.2667,1
0,1,0,0,0,1,0,0,0,0,0,2.627775,1
1,0,1,0,0,0,0,0,1,0,0,1.4,1
0,1,1,0,0,0,0,1,0,0,0,2.429633,1
1,1,0,1,0,0,0,0,0,0,0,1.6222,1
0,0,0,0,0,1,0,0,0,0,0,2.24445,1
1,0,0,0,0,0,1,0,1,0,0,1.8222,1
1,1,0,0,0,0,1,0,0,0,0,1.8222,1
0,0,0,0,1,0,0,0,0,1,0,2.0667,1
1,1,0,0,0,1,0,0,0,0,0,2.0667,1
