NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,2.83558,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.377767,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,2.411117,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.207433,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.377767,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.207433,1
0,0,0,1,0,0,1,0,0,0,0,0,0,22,160,0,1.377767,1
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,1.377767,1
1,0,0,0,0,1,1,0,0,1,0,1,1,22,8,0,1.377767,1
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,1.377767,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.533367,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.533367,1
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,2.533367,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,1.9556,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,0,2.111133,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,2.111133,1
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,2.111133,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.111133,1
