encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.244473,1
1,1,0,1,0,0,0,0,0,0,0,2.385729,1
1,1,0,0,0,0,1,0,0,0,0,2.1926,1
0,0,0,0,0,1,0,0,1,1,0,2.444433,1
1,0,0,0,0,0,1,1,0,0,0,2.024447,1
0,0,0,0,0,1,0,1,0,1,0,2.051833,1
1,1,0,0,1,0,0,1,0,1,0,1.244433,1
1,0,0,0,0,1,0,0,0,1,0,1.244433,1
1,1,0,0,0,0,1,0,1,1,0,1.244433,1
1,0,0,0,0,0,1,0,1,1,0,1.244433,1
0,0,0,0,0,1,0,0,0,1,0,2.3778,1
0,0,0,0,0,1,0,0,0,0,0,2.483342,1
0,0,0,0,1,0,0,0,0,1,0,2.494467,1
0,0,0,0,0,0,1,0,1,0,0,2.229667,1
1,1,0,0,0,1,0,0,0,0,0,1.700033,1
0,0,0,0,1,0,0,0,0,0,0,1.700033,1
0,0,0,0,1,0,0,0,0,0,1,2.077783,1
0,0,0,0,1,0,0,1,0,0,1,2.122233,1
0,1,0,0,0,1,0,0,0,0,0,2.122233,1
0,1,0,1,0,0,0,1,1,1,0,1.788867,1
